,date,status,content,time,type
0,02/05/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,02/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:42,image
2,03/05/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABkAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQAB//aAAwDAQACEQMRAD8A9KaEmqrqEJ3dq12Q0zYasRinYDUgMfHB55q7Jgduc4p8aFlzjHtSZzQxlKdT2UXr/X4+W5QYopIwciojIpOKkv72OzuYLVomke4ztClR93A/iIyeeg5q5aJbX0vk27hm2s2MHojbW/I8VPtI3audns5WUrGdvHTninZGcetTQvBNYPqeQIELfPg/dHQ9AeRg/jUE1/YxxIQ+WkLBQVYHKEBgQRlSCR1xUe3p2vzDdKav7o8sEXcTwKwL65BIZj8ornbrWbj7WbeM/Lnk+1TyXkDxg7xjIXnI5NeHi8ydRctNHJUVRpWidfZ3MdxCGTpVkt6VyGkataQQMLh8HJ4+ldQ11YrapdtKAkgJGQQcA4JxjOAT1r1sNi4ThFt6nRCnNxTsS7qN1O8r0o8k12CP/9D1J72IHFVDeMwCknGeSOCR+FZ6qakdkhXe5wK0doq7PGxFDE16vLGVo/n3T18r7aptXRZEhJycn+fHQ/UVOspAwBXMS6m2f3WMVYi1dBFvcZA71539rYbmcXI9PC5FPDrmirt/f/XU6uxsBf6hFcMTmFXUehD4zn/vkVn3lx4V8L6ittd6tJaz28LySoIy+YZpC5LkRthd3GQR9a6Xwnd2tzbtOCBzjmuN8Wme18Q3MltpM+pRavFDZXckcTOI7MLIHKEEZcs4OPRfcUTlCq7xeh2Qc6a5WdGtnoFj4NMb3jvp1zGDHMIwW2TAbSFjTJznOSufWuIXVPA909vfRatJORI7mQQMwlZ2RW/5ZYHO1flxjIHU13UUVxo/gnSQtvNPNZ29oGijQmQlEVSNvUYPX0rz191nHZWWkaJqMNraPuCm3bOGvLa5bp6bHH4D1rBUovRo09tPXXcy76++Ht1cT3VjqYDIh8xVjkIQDgsfk464Oa5K7udLyI7O5aYOFddschO1xhT93JBwcGtLR9DvvDs2oQx6TfX8WtXHlXTtavGY7R1bfsGTltz/AIhenIrq9Inu7OxsrG90W+32VvaQLOLZ/nWMHepGQcK3K/7xrGrgaUruN0ZqUo/C7HFWknhq3R5NTvmi2/K+Y5BtLcjOU4Pp612eiReHNUnOm6dqUsk0kLSOgUoXgcrn7yAbScYI9a5O90jUrnTb/SJ7XUZEuJ1aMpbTIArmLcSXlcsqBCNrhj02kdB1Phgahd+JBql5pk2nm2tp7SMPGVVrcSRNDyf4gA2RWawkKequbRrzSSudrPELeTyl6DpUO6uidbaQ7nHOKZ5Vp6Cur6zU7mPKj//R1bnWrmEK8MZYNUct9LdoDMu0HtXP3MrIgdhvjAJJz0HrVqGVJYkkc71xuGPSvhKuPxE4ck5aH1EMJSi+eMS40QSQqSQCPwqCS5SNFiBwo6n1rDk1OeO7WL7yTcLu7VbS2fDJOcgHcDniuT2bWsupvbQ0LO81CcMkBMUS5yAcZrp9E8SXtopS4bzEB4JPNcYtxPI/koyxgdx0xRcgiAC0bDE9+9aRqyhJcrsROhGas0fRel6va6hAHjbnHSvFNbfxAr3T6INZkYmB7dWN55Y8oJ5qNkhiJtzAEHgp1AOTzUUmprazQQvJ+/UqRG21hnrtORg+nIq7p2oEblubYiV5mkZHvY/kDxbSgzOp2pJ8w4Bx6V9DgMX7RPmaueJisM6b02L6SeLPtEchi1cj+0t7rm88r7CXMfl43b96qBLnPfH+zW54LbxHJc251n+0EkW3lNwLkzGBnldWQRiQnBiUFOuWznJ61JpYmtriw1IRvaWojt4pJJrmGWNpELGVg3ns2TgDIB3DOVyARS8aOJZ7i2jikilnBHni5ijIDSZDopnU5CjAyo565Fd05XXKciK8b3qid7pNZMn+j7FiN1tHz/vRkkZO373AHZOeTz0UvicFbW4W+Zo12tO5vcO6wxjdgHO1pd5+6DjHApHW8SGSea3lga5ZpICb2Jkj3LEMDdMvmKrKzAccEr/FWnoOo2llt+0nyJAkoeSS5jdXLSArhRLIRx69OgJrKdRRjdajSPQorjbDGJid+xd2eucc0/7TF61z0t15j7lBIPeo/Pb+6a836xHuVzLuf//Szr66yj2yIAcbQorn9IvJIYmtpTnkqnHbNQyXF61wtpYjzbqMndu7q38RPtWtFpr2+JgyvKEHyYJwWPtXwriow5ZdT7BRs1Y2NN0UGJXnwWLE+pGTxipDpJguJDHIZeM7G6fSpFuTFAqOSHTCkKM/MfeqsN1cW1+zXSMUYHa4Bxzjk5rkvNttlWfcvPZyMm6eNUY4K7ecVUiS5tgHnUSKO47fhXQWt3a7CvBbbk49/esfVLmEJuQbwQM7T2IrNSbskiUnezJrsh4xLEpXC5GK87ujK89y1zJKq7lUKIwRkscYPmqTuLgdPSukM13F8hRxheBjhgKkl0XTZoftchkZickea45JByADxg+ldeGqRoSvLqZV6cpxSRl/6VDYWn2WVpU8nYiiMMqpgRr1lHIDckE5BParWqandT29tJM+GRvMQtCssiyRgop5kUZDEcc8jHSp5/7Pa4hsZFfy1yI9sjryCDglSCeQDzVa90/S7po4fLZoouQA7jDZzwQQeD7134bESnVipX+7ocGJoRhTbf8ATG6leWM9tDpDRzRrYxbpE8oMpjX12zD5MA8EnnB7c51rYSa1qDWfm7W/eeY0luqgtKivJ8qynBcZ5HTOOMVsXVjpQspLiaKRn55M0h5P/AuntWh4Q06xUyzQq4lCMcmRzyc9iSD1Neli6saajCO7PClV95RZ0DSknGcAcD8Kb5repqFlOabtNfOSnUu9DY//08rw1p1zdW5v77bC2SGCD5mHTGa6Ce6Ft5pAEUQAIYnlmHsOgFRWDzRQSOHG05QDgYP17k9qitIFubqaW4yUhw+0nqc/Ln2GP8ivz2cuabbPsGr7hp1tdPIL+RgVkAZYyMYz1bvz6dKi1a58tR5wxgkA5Lc8Ct6/vImbIwQCOQcAY/pXP3tq98jK+2KOTAZ8DIz0496qMFKWpKlbVmVos1yzTtaYCE5+Y9+4HtW/CYR9ogByq4ACcZJ574qhYywafD9jjC4UnnsT1PbrUcETzSyvJL5aOy4U9egOVz2NOtD3m+gJtlm8WGAxmQ5ST5QQfu4ycde9c1NO9ldF4W3Iegz0JxxzVy9RIbQQBt+HBJJz9MflWOlo81x9lUjykJweuc104LCurLliZ4jEeyjdjIXkuLkTW+QMnAx0yc9a7O1sndVZhg96S0sksg4QcRxF+nft/n3q6L6SXC2oJ2BmfAzwBwBx3zmvqqOGo0lZrU8OpDEYj31t+RNPZRS2zQOOGFZOjCfSdUjjlB8tvl3diK0Yrh3kCyku6jG0YG5s7DjHuP19q6yG0i8tTImTjODRicHTxKVtGjz8ThJ0ZKU2ZNz5CzsIAzrnqBxUG4f882/Kuj8iMdFAo8hPSn/ZlLqZ+2Z//9S3/Z4ilMUU3TdnOTg44J+lZlvqoFnIsLIZpTy3ThTg8fnit1FuIWcnBLKV5GOp61hwaHbyTyXV221ISSI8gbiQOe3GffmviK2Bq4e/tlp3R9TQxVKqvdepb+zJc2qSW7jG3sBjPfI4PtREsU7PFOxkU4OQefl4waVJo5GdINqooCgDgc1nLdCLVTHCB88bg8g7tuOR71ww55XUTodi3BHbyahJsRdqj7pGRn15zgjH61kXDG6vDvHEZ2rg45x7f54qG81JrJ3mLqnyMT2LnHAA781mxT3t/Ms1khVmUb5GXnd3AGSMDsa9HC4KtVaa7HNWxVOkveFmhKzBATnk4ycZz7/jXVaVpgCeaRljSWmhSySfaLhsucZ4x/KuqhhWJQidq+swOD9lH3tz5zGYt1ZXWxBDaIEKyjezHcT7/wCAwKdBpMUUxlhDRhsBlQ4Bx7f4VpwxNnJFU9ftVubKK2Mk0SyTRhjbllcgckZX5sHGDjoOa7ZQj2MI4mrqlLR/1sTtpkLFGCAFX3fLgc5z6e5rU25rx+y0pbi/vNMlvL9JIL6Fc/a5TthkDEIvI/ukZPOPQ16fo+lJpct1bxSzSxs6uomkaUplQCAWJOOM8nvSikthVZymkpO9jWEYxzR5YqbGKMVZgf/V6wdaSS2hnUiVQQRznvSjrUq9D9KYkcy2i6WzEG3Tr2GKhTQdIicSR2yKwOQQOfzrZP3zSVooR7EynLuZL6DpcsgleEFvXvWzb2dvAoESAUgq0vSrUUtjOTb3A8Cp4Y1JyagNWoKZLL6KMVT1fRrbWrP7HcSSxAOkgeFtrhkOQQcHvV5OlWB0qCkcBD8N9KgaWSG+v0aeRZZGEwBZ1JIYnZnIJJ/Gus0jR49IWYLcT3LTvvd7h97ZACgA4GBgdK1h0pwpIcthKKKKozP/2Q==",08:30,image
3,04/05/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABkAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQAB//aAAwDAQACEQMRAD8A+kNSkeGxnuISoZInZS33chSRn2rydPEGsafqUtl4huYbv/RGkjWK1lgLzh0VVjYmQSq+7gpk8ZIHf0aznTV9LubJJB5gV4S3UA4K5Irz1PA3isS27S3tlHDaqVW3s4pbVJN5BfcyOWXJVT8mBxjGCaoSfUp6xqGsm0udZ0K/tobe3tTKwlhZ1aRS4dWYshXBTacpkEcjtXA3Pi3x7aeGtL8RvJagahMsZi+ztmJZCfLcHzOQwGeg6it6/TxHocVz4bsmjKXpnTzPs5kY+ZJNI7JuuAQqhmGXBHy5Jrj59J8RTia5YN9mvkjiSJrVkii+wnjZunyjKUOQx5+b8MJUUlZLTt/kbxqtu7ev9bnZSeMvH1v4og8Pm/sUt5GKG6mtmTaVGSCnmdT0XkZr2jw4/iDzLy18QTwXJRkaCWCMxBonH8SlnwQwI6nivknWNd1rxDqcWo6pOtuLbzI4xHa5jcAEtvzKTyFOOccfLzXpHhL4gL4bty+t/abhLqAXMGyHaq2sYxld8jEgHJ5OefTFbSaikYxTk2fQ95p9vdxNFKPlYYOO9UYNJtbcBI1AVeg9K0bC9h1Oxgv7fPl3EayrkYO1wCMj6GlY5f6VSitxOT2EMCheKhjiUORV9TnioduJPY0ySQIKQoBU+OKaw4qSiHaKNoqYDilxTA//0PUdHhl8PXYQyGWOclt/94sc5r0ncsih16EVwk1s0e/S5uWX5oX9R7Vu6LeSODbzDBHH0I/xojK7swcbbHGeIPC+vanq0F7bC22WruY980qFlkD7gwROvznuVIHIOayLfwb44S6gY3FitlBDOgs4nkSIPO7sXX92cFQ+1Rg4A9zXqd9qmnWWftU6JjtnmudfxzocfEcvmc4yCMfzqpSS1bCMW9Ejyy8+Euu3UUYxYLLGhh80STEmEBwi4Kbcrv5bHOB0q0/gjxJI62mprZT26JNbwRCSRDFbzRrGYwwjJIGwEHrnPrXbP8T/AA/EdkjAH6/4CtGy8feHNQYLDKrN2G4Z/XFZuUZWakaKnNXvE6jSVh06ys9GJAlhtkAUZI2xhUJBIGQCR71ML+1+wLqakmGSNZQcc7WAI4+hrD1DULd0TVbRwstornD5CvGw+dSwzjoCPcCs+TU7SHRhpZzm3s8tJxsHk7FcZzkkE+mOCM5BFOVSzZ00sIqii13V/wAb/hY7rIBFNc/MB61zA8SWcqRXURLq6thFZD/GiqXOflzuzyeBnPIxV06jM11FbfZ280qXZdy8LnGQSfm/p3xkVSnF7GEsLVj8S7/gbvnxo0cTnDSEhR6kDJ/QU+TlSK4u51+A3dtvilQx3MqrkD95sWSI7ME9XwADgnIrY/t62xCHjfzJZBGUG0lCZDHljnGNwOMEkgEgcHEqpG+5pPBVUotR3/zf+RuIfkFOpnTpRk1ocZ//0fd/E09haRLJPIFkQ7kx19x9K4O51x7mJ7pJ47S3BCtNIwAz2Ge7ewryl9dvfHOstpttKVhAMlxIf4Y1PPPbOcVtP4RS2NhJqkjtb208i2cDfOkiMxZpH7A4YY55Ary8Timnyxdjako83LMxPEtvFc3IRLyW5L5GRE7qCBk8BvTnGM4rM03RrhrOS3lmV5OWSSIkqFHA9Dnnn0rtvEHgKeKwt7OJQEzIdysCRIznaD6krgfUV5voTzeHdUaDVdwjkODnJwR6965XOc6LnGV2j1KFODml0Zjy+E/EMLhn2MpPUP2/EV0ul6NqXkl4GQsOMNkDP1ANdJr80txJDeWyM0HllsR53bQMjjnP/wBerOnQ3N1CZbcNbxyKMvIPnA9AoJAPuT+ArkxeOqQpczauethcHFvW5zmjz+IQk9wfMfGVZI3yCBwQBnnitfQ/G6XN19nuo5EAVkkYtsfbkHBBGOCPbJJznJrVN5pmjWTRWnzCMfM2cgOfVu5PoKx9Pv38k6Vahbu5uWLMCgYRD2xkkjjuPpV4LHTrOUnHTp0DG0nRpqMJW7n0Hp97p+rIl3C6sUVhxgjDjGHXrj8fxqP/AIRxv7OFiJwHaTzGkCnKjbjEeGBTB5GDgcgAA4Hz+95rGgavFD4fLyXcbRtOuAEaOTjPJ5wTgjGB+te/+HvEVrrcB8khJ4v9bEO2O657e3avoKVSFZXZ80q9Sir0Ze7/AMOTXWk6TaJ593dNBGsqsjO6IsZLE7VOBjczE+vTBGBh76fpYufLQzp88fl7SoWNk2KCu4ZOeBk56sRjJJreJ9PutUtLdbFQ0sNwkoO/Yy4ypZcqyk4PIZSME8ZxVm1027D2pnMRaGNA+z5UDL5eSq46fKQBxgGt/Zx7Gf1yt/MdUuEUKvQDAyc/qaduqHeBxR5grSxzH//SsT6DD4V0mxt1tN0t9AVvBE27eyMCCTwSOegxVy61i1tNFa+uQbuCJgrWrnbtDfLkAjgjtWnFqlvqklvaa+AXRGVZ0yoy2BuZeR2GT680kNrYxSXmk+J5UMUY3xM6fNsGMbHHLHPNfHKvztykz6WeGdOPs5wNzRLiG90dHELvBDOjgyEElJyFbgE/KAdxz+FVrnwVompXE63wfzZIVaJ0O0L82Onc5GPp70/w7PaR2txJG7zWUkbQuWXZInPBOccAHqOPx4qDWLy5srnSrmzlZYzIjPu5zD8+M9+d+fwFYRq1E1yyt/Wn4HLCDjeJjaXFZRLc3NrJvEarBb7QOWY4ONwIGOBnGcfWugM2pTwO+trb2unwb1nKgyeepAC7BjIJY8jB9BWodNtoLKXS5B5fmM8yTZH3mYtjjkFff8KxtJE1nO1vqE4GQ8ZDH5sKM/KPuquOrHk9qhatqX9f8E3rYiMY897HLiKSa4trLTbP/iXRN+8injUy3GT82d4wOM4CkV1ujHwrol9e6Vb2y2ckchUvhRvUcg55yP61tNJoui2013aRiWTdsYF95L5AwMnjBPOOleJ+Jdf0q3vlv9Vt5HaRj5YRiiEjAKyOOcjB4GD0rqw/tJP2NJ6/1955lSUK0/30myt4w1V7bxbHeaZGWAZlkIPDq4AIB78AYFei6BpqeHXs9dsJXki1CWK3uF6hfO4SQH/f2g9q8xstX1vXjJFodrDbRAj94ygMf91iCccf/Xr0/wAPyx21hBp2qsy3iOkvkZyr7HDDYw64Irs9p7CEac3qtzrp4D2dK0NUetRzpNGZY+CGKuv91xwR/hTo5f3mK8q8MeJJl8XXuj3w8tbyR5I1Jzgljj6c9frXpkjFAc9Qa+joT54Kfc8WpHlk4s1NxoyapwzF4w1S+Ya3uSf/064jmuplQLjGduOp4yeOfSunSS21TT/7L1r928XENww5XPRWz/DWXe61Fbuhu5UJYgqgQbjxnGQVx+ZrFn1YtArZWR5W2gqcjd7nJwB+lfFuN7ezPtJVIyf712XTU6IXdh4eN5CIbiW4htvLkDtvtPLfBDd2JfHQA9/c1v3Fwtoml3t3uQyIqh3RpgsrhchgnBOScHpntWfr+nJ4b8HvagLI0i+ZIR94uw7e3pWFp2taisOjNp15JEbq3JnTAO4xjaDhsgE7eoAzxW9SkuTnfQ8uNLnfLDdnT6lo1zcJLf8AiDUpfsyAtEi/upJDyQBu+7k/5AqtBa+I9Xv49VsbVTsgCf6Qyq8gBbjAyOAdpPQ9qgSzub+4e9mzcMmSWkbgD6k4H0rcsyl8F1C32+ckWzBBHyrgAp6jj1HNcMK6ceZrQK+Bp0oOE5X/AEM+e4f7dbwa5aG0ghZ5ly3BkO4AsR3JOfc+1eEeIpNQnvjaugdPOI+UDaw3ZRlz0GOM+nFe0f21cTTrosk32yR2PDjdtAbDfMQeg55PauM1eWDT9ZW8URWLPiR5JW81SGAH7vI4xjp0yOOlelhrxh7VQ0/r5nEsGoTUqerL3he5Ty1i2DC8bSCeR24rr7qWyula3bMc8K+agHytuB/hPUHPFcpceOdLjgDR3LXGOcRnbk9M5bDH8M1q6dLpGtRW+uxTG1nUFFWXbsYBuQOp5Ix0rjjSqTbm4WXd/wBXPfjiUoWqPXsnc5TxRG2meMbTxJb7x9uwNuM427RkkcZJ7V9LCUXdvHcj/lsiv+JHP614Z4g8QHVLKbSbMxNBG4WLyMkkAAqQe5z2r1TwneS33hmxnnyHCFSD1yCetfU4Co3Dka2PmcdS5XzdzbFwqfKaX7WlKUXPSk2L6V6FkcJ//9Tr9L8BaZek31357taN5SlHVUkC9Sw68k889MVhv8OrWHxD/aaXEcdtcTLstBwoc/7QPK9TgD26VGfEM0dwIvNaKNidyIoIbPqevHXr+FdpeaBFrYiP2sQzxqrQuSQsbZ5OAeWOMZPQZwBmvisNinzRS0uexXw9SjJRrL0Zymta1FqPiOPSLlXhtbgsgkZDtDggRqSRwCaxNI0O90SW8S7h8ryVkmikP3dykLwfQggitm6+E1zeXb3muXZn2qPKe3bDZ3FjkHrnNTQaZotjdw6Tf/a5dxMcaPveFcjPzk4yzY/hyK7K9Smouj1NLyknyMYsFy+nw3VxK0cV15jhRnbjPyjHq2M06x1jU5/7RkmtGV4lW2twilImGGztJHOMDHPGfz6E3mkyyHwrebI5AD5aqDtQjoAee3IrGOoar4Zhj0qHddW/zks48xeTwP8AZFcCglG6W4VITrNxk9DitD0jULTXZ5W3M6Rtch0JXl+QhAB3HGQQTVXxnIsWrPFLHvifCBOwjCqRjPcE/wCc11+s6lYeHo/7atlIkkIRQDlVLj36A89fwrc0Xwdp+uR6f4ivHKXLI8rxK5xwTsZCPQhc17WAqyqxcGtB1LUmp3PLdB+HdpdmLWrizkghDsJEuZNkYC4IcHAZkbPTHUelN1200e41+G10Nljs4lwzRggk5y20+nofyr0bU/Dmpat4Yu9R1OeSe8VmnjVgRH5Uf8IVcAbuo7kVfbw14ftbKO5t7YmSBbeRlSRi5EpGQQeg5+XaSfpSnTrX573svMKU6XNeZzMOlvoyedpdsm+OMFVKg7sHPKtnGR+tetaV5a2BMIwjTOwA7c8/rVVPD0N1cTxBXtgkiLHIX3FlAycc559+ldHDbwRWXC45baGJBAPOMeoroy2jKFWUpfmc+Y1qdSEVHdEKuCKXcPWofMjXg0nnR17h5B//1ez0nw1pKrZSSR+a8gMpaT5uVxwBjAH4V5vLruqT63cWLS7YVmdVQAbQATgAEEV7Ppv+q07/AK4v/SvAV/5Ga6/67yfzNfLV4RU2kj6Sk3KonLXT9Tc1DVNSsWS7tLmSN4yRgMSrYAOSDx39h6CvS7rF/wCFrXWbnJma3SYhWZULFQ3IBGRnscivJdb/AOPc/wC+3/oK16yn/IgWf/Xin/ouuCSXs1LqdFfeJ5/fXDztFcyAGScJK5HBLHB7emeKm8P3VzqetNa3UhIDum4YyVGODnIP4iqVx/qrX/rlH/Jam8H/APIxv/12k/pVwS+r382Fb40vI1fGdlbyfYtPK4ikHmMB3KcAfQbjWMmpXmn31rb2sjJHZxXBiUMQBhYyAcHoC5OOhPXIrpPGH/H9Yf8AXNv6Vxt1/wAhX/tjcf8AoMNGEk+dRvpZlVYr6snbqex6ErT3oa5d5dqrEoZiFCEEYwuB09ar+NEXQpLIWpkdGlTakkshVNpGCuGHI7ZzirXh7/j7P1T+bVX+J3+s0/8A66j+Yr0JzkqTafVHlVUvbW8jD0zxPqeoa5caY5SOKOSFcxgh2BK/eYkk4zxXp73ExZl3HBPIrw/w5/yNt5/11g/mte1N98/WvQyZtxk35HDjVa1g2KeTRsWnClr2ziP/2Q==",09:18,image
4,06/05/2019,viewed,"Bom Dia! Segue cardápio desta Segunda-feira, antecipe já o seu pedido:

- Bolinho de Carne Artesanal
- Batata Frita
- Arroz Branco
- Feijão da Casa
- Salada Verde

$10 sem taxa de entrega
*Conheça nossos planos Fit também.

#ComidaInteligente
#NaBikeNaoPolui
08:06",08:06,text
5,07/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:07,image
6,08/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:01,image
7,09/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:03,image
8,10/05/2019,viewed,blob:https://web.whatsapp.com/f436087f-3f31-4112-b5dd-c56e5de4a5bc,08:46,image
9,11/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:57,image
