,date,status,content,time,type
0,24/10/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,24/10/2019,viewed,blob:https://web.whatsapp.com/7f93afac-5d6f-4dc9-9399-002ff9752f8d,09:02,image
2,24/10/2019,received,"Ten taxa de ebtrega
09:07",09:07,text
3,24/10/2019,viewed,"Qual endereço?
09:08",09:08,text
4,24/10/2019,received,"Rua joao airtom amalcio
09:08",09:08,text
5,24/10/2019,received,"Vila nova
09:09",09:09,text
6,24/10/2019,viewed,"Não cobramos taxa nessa região
09:09",09:09,text
7,24/10/2019,received,"E 10
09:09",09:09,text
8,24/10/2019,viewed,"Isso
09:09",09:09,text
9,24/10/2019,viewed,"Você
Foto
Esse e o cardapio de hoje
09:09",09:09,text
