,date,status,content,time,type
0,11/09/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,11/09/2019,received,Oi gostaria de pedir uma marmita aqui pra imobiliária versátil próximo da tua 296,10:06,text
2,11/09/2019,viewed,Bom dia,10:06,text
3,11/09/2019,viewed,Enviamos pra vc,10:06,text
4,11/09/2019,viewed,Vc é colega da Ariele?,10:07,text
5,11/09/2019,received,Isso,10:07,text
6,11/09/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",10:07,image
7,11/09/2019,viewed,Combinado então,10:07,text
8,11/09/2019,received,E pra ela mesmo,10:07,text
9,11/09/2019,viewed,Ah bom,10:07,text
10,11/09/2019,viewed,Reservada então,10:08,text
