,date,status,content,time,type
0,07/05/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,07/05/2019,ENGINE,Você está conversando com uma conta comercial. Clique para mais informações.,ENGINE,text
2,07/05/2019,viewed,"Boa tarde
16:32",16:32,text
3,07/05/2019,viewed,"Consegue fazer uma entrega amanhã de manhã em Itajaí?
16:33",16:33,text
4,07/05/2019,received,"Boa tarde
16:53",16:53,text
5,07/05/2019,received,"Não tô mais na entrega desculpa
16:53",16:53,text
6,07/05/2019,viewed,"Blz
16:53",16:53,text
7,07/05/2019,viewed,"Tem alguém pra me indicar?
16:53",16:53,text
8,07/05/2019,received,"Pior que não
16:54",16:54,text
9,07/05/2019,viewed,"Valeu mano
16:54",16:54,text
10,07/05/2019,received,"Valeu
16:55",16:55,text
11,16/08/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
12,16/08/2019,ENGINE,Você está conversando com uma conta comercial. Clique para mais informações.,ENGINE,text
13,20/08/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
14,20/08/2019,ENGINE,Você está conversando com uma conta comercial. Clique para mais informações.,ENGINE,text
15,11/09/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
16,11/09/2019,ENGINE,Você está conversando com uma conta comercial. Clique para mais informações.,ENGINE,text
17,11/09/2019,ENGINE,Essa conta comercial foi registrada como uma conta comum. Clique para mais informações.,ENGINE,text
18,11/09/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
19,08/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
20,10/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
21,15/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
22,15/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
23,15/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
24,15/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
25,16/10/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
26,04/11/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
27,04/12/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
28,04/12/2019,ENGINE,O código de segurança de Motoboy Barato mudou. Clique para mais informações.,ENGINE,text
29,06/12/2019,viewed,blob:https://web.whatsapp.com/a7d2bdf2-8767-48ae-8d25-e075e0a6885e,09:48,image
30,09/12/2019,viewed,blob:https://web.whatsapp.com/0597dae5-4cf2-466f-9218-6f1cb8416d72,09:39,image
31,10/12/2019,viewed,blob:https://web.whatsapp.com/17db9164-7f3d-4970-be3c-08621e7753bd,09:30,image
32,11/12/2019,viewed,blob:https://web.whatsapp.com/f7738eba-d093-4b5a-94b6-7d41fff83df8,09:17,image
33,12/12/2019,viewed,blob:https://web.whatsapp.com/43fecdab-f458-457b-aa7b-b6a240814e86,09:35,image
34,13/12/2019,viewed,blob:https://web.whatsapp.com/ec56ba58-c93c-45f0-98cc-b1f806b54929,09:41,image
35,16/12/2019,viewed,blob:https://web.whatsapp.com/b5af8340-bdca-4867-b2f7-f74924318c92,10:46,image
36,17/12/2019,viewed,blob:https://web.whatsapp.com/aa67b54a-5c06-4821-8693-3e8c351bdb08,09:23,image
37,18/12/2019,viewed,blob:https://web.whatsapp.com/c2a647f2-4560-41f2-a4c4-7a25a18425db,09:30,image
