,date,status,content,time,type
0,05/09/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,05/09/2019,received,Bom dia,08:40,text
2,05/09/2019,received,Aqui é a Camila,08:40,text
3,05/09/2019,received,Uma colega passou o contato de vocês,08:40,text
4,05/09/2019,received,Fazem marmita fit também?,08:40,text
5,05/09/2019,received,"Tipo carne, legumes e salada",08:41,text
6,05/09/2019,viewed,Bom Dia Camila,08:41,text
7,05/09/2019,viewed,Fazemos sim,08:41,text
8,05/09/2019,viewed,Vou te mandar nosso cardápio e valores,08:42,text
9,05/09/2019,received,ok,08:42,text
10,05/09/2019,viewed,"Se tiver interesse, só nos chamar aqui",08:42,text
11,05/09/2019,viewed,blob:https://web.whatsapp.com/d3d169de-d650-4c24-bac8-97548a47509a,08:43,image
12,05/09/2019,viewed,blob:https://web.whatsapp.com/71018d2b-5af6-4751-aa03-5b50e931ca1f,08:43,image
13,05/09/2019,viewed,blob:https://web.whatsapp.com/47c261f9-dea7-47e5-b8b1-4a154475a990,08:44,image
14,05/09/2019,viewed,As embalagens são próprias pra micro ondas,08:44,text
15,05/09/2019,viewed,Pois vão todas congeladas,08:44,text
16,05/09/2019,viewed,Conseguimos te entregar no máximo em 3 dias após o seu pedido,08:45,text
