,date,status,content,time,type
0,09/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,09/12/2019,received,Bom dia,11:07,text
2,09/12/2019,received,Presiso de uma marmita,11:07,text
3,09/12/2019,received,P entrega,11:07,text
4,09/12/2019,received,De 10 reais,11:07,text
5,09/12/2019,received,Loja esquina do pé,11:08,text
6,09/12/2019,received,Qual cardápio hj,11:08,text
7,09/12/2019,viewed,blob:https://web.whatsapp.com/6fdf0d99-1318-4b51-8fc8-69b44b611c8f,11:09,image
8,09/12/2019,viewed,Reservado pra vc então,11:10,text
9,09/12/2019,viewed,Obrigada,11:10,text
10,09/12/2019,received,Que hrs vem,11:24,text
11,09/12/2019,viewed,Até as 12h tá chegando aí,11:24,text
12,09/12/2019,received,Obrigada,11:31,text
