,date,status,content,time,type
0,16/09/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,16/09/2019,received,"Boa tarde
12:36",12:36,text
2,16/09/2019,viewed,Bom Dia informamos que os pedidos de hoje estão já encerrados. Agradecemos a preferência. ||#NaBike|#ComidaInteligente|12:36,12:36,automatic
3,16/09/2019,received,"Queria ver como funciona os valores das marmitas de vocês
12:36",12:36,text
4,16/09/2019,viewed,"Boa tarde
12:36",12:36,text
5,16/09/2019,viewed,"Com quem eu falo?
12:37",12:37,text
6,16/09/2019,received,"Com a Keyla
12:37",12:37,text
7,16/09/2019,viewed,"Qual sua região Keila?
12:37",12:37,text
8,16/09/2019,received,"Moro em Itapema
12:38",12:38,text
9,16/09/2019,received,"Mas trabalho em porto belo
12:38",12:38,text
10,16/09/2019,viewed,"Seria em Porto Belo a entrega?
12:38",12:38,text
11,16/09/2019,received,"Sim
12:38",12:38,text
12,16/09/2019,received,"Trabalho na manecar veículos
12:39",12:39,text
13,16/09/2019,received,"Quero começar pegar marmita pra poder ter almoço fresquinho
12:41",12:41,text
14,16/09/2019,viewed,"Então nossas marmitas tem o valor de 10$ todos os dias
12:41",12:41,text
15,16/09/2019,viewed,"Cardápios diferentes sempre
12:41",12:41,text
16,16/09/2019,viewed,duracao do video: 0:10,12:41,video
17,16/09/2019,received,"Vocês tem as fit
12:44",12:44,text
18,16/09/2019,viewed,"Sim temos as Fit
13:05",13:05,text
19,16/09/2019,viewed,"Essas vão congeladas em embalagens próprias para micro ondas
13:05",13:05,text
20,16/09/2019,viewed,"Vou te passar cardápio e valores
13:05",13:05,text
21,16/09/2019,viewed,"Pra vc da uma olhada
13:06",13:06,text
22,16/09/2019,received,"Oks
13:06",13:06,text
23,16/09/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAATaADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABNAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQABf/aAAwDAQACEQMRAD8A+hScAMpA+tfLvxpvdOutcsba3cPcQ7g+OdoJGBXnE3jvxXIMXOoyYHZcD+QFc39vMt39olY+YW3GRss271Oa4aGDcZKUnsdM6yaaieoeLvEF9aSC2jfCsu0/TGK7z4F3gi8QajpzuRvjWRFIOCQACR26Y614bqWpjWbZZrhgZoztZum70OK9R+B+s3f/AAma6cHDR3Fu4kPBJ8oZXnGRjNdk48yt6GL7n16bpeSiO6rwWUccenOT+ANTLIjKGVgQwyPpVSKVoIxA8blkG0bRkNjoc9Bn3qnc6ZLcRJtcRyIkm09cM+PzXGQaLsair2ehsF0UbmIA9SaXIzjPNc5c6ffCEM8gZYsHYpOSFBHHBwcH0/GqitLHND80uxEwAIm5HULkYOBj6nFTz23RapJ7M6+isbT2umupjcM5U8qCCFwScYBHGBx1rZq07mUo2dj/0PPdI0vTNPm8yBEeUAt5k3zY7Yx0Gc+ldfp1nDqMlzZ3MUUpmTeGKDG1Ou3gdjn8K4m7YW0sAh+cOxVnCnn047fhWl/aVxaXdpc2s4gaE4jiYZDn0boT/SvBqQlN3T3OVKTlqcJ4i0+10rUT9mXbHKSrw5+6R1x7HqK9L+B+mmLxrbX8bbomhnUH329D71Bq2jW/iCaXUtRTbM/QqCgH64q98GY7vT/iFHpsx4NvLIQOmdvB/I161HmcIqT1R6Cg6aalqe9Ty+Mt0rJrNnGoWUICoyH3fJn5OgXqOv1qW1uPFLQzpPrFmZAwaNlUcIGlJBGwdQYx36H15x313UYpZ9mgaj8ssuMSthwN53D5OjEcD3FXLHWdQm1RbWTRtQhjeYRea0jFFUNjfjZ93qeTXQYnT+HrzVLeB18S39tcSMymNovlGNoz2Hfnv1roE1XTpJPKSdC5bbjPO70qCTRrSRixaVc9drsM8Y9fSrlvaRW6bBlznO5zub8zQBaooooA/9HyjwlqjW880VwwBxuRs8V1+rXdjNpn+krGssbbo5FwXVvUd/rXi0V00cYTbyp61cWS6uzw2B+Z/M1jKMI+9c7KfM1yJHWXXiWSaBNxKysMOPf0A9K9c+EujXC+KLfXbiRS00Ui7ACSAU4ye2MdP1rxbT9GBxMwycE819CfC5pF1i3jbIG1/wBFNc0cSnUUKaOmeFapSnUZ3ba/pvk3Fyt5IkUGWclZhgGQR9Nwz8xHTtzWjp95B4g50q8LFQG581fl4J/i/wBr8qnljmYyR5hCkkYYwMCFYkKQeew+h7cUtnBOl2YoFSCUgIWT7PlQCN3CgE4A5H0rvPKOhh0pFiAmkcuRyVdwOCemScdakOlWzAAtL8ucHzXzz+NNeyvt2Y711BOSCinvWkisq4Zix55OP6UARQW6W6bELEdPmYt/Op6KKAP/0vnuCzNzJiPknt/WultLC2sSDfOI8gEA8k5J4AHJqp4bieG8FxMpEYRhk9CatqrX2tSTQlpcghcYwoHQc9OcVz1Ic0mm9DvpVHCKklqdDFqZjtpEgtMqC67mbD4wTkKAeg96774Z6vJc+OrKzX/VG3mcH1O2s6x8DXFxH5rSmB2+ZRjJzgE87u5+tdB8PfDx0XxzaFX8yJ4bgoSNrA4wwx3GaVKNNO0RVq05K0md1P4N0Wa4lMqOWlnZzh5Afnbc3SMjjjHNdHpWjeXqEur2sCC5LOzFmcAvK2W+UoCOD68cVmSaXqrz3DprE+ZJZCF2S4RWZmCDBIyOg9vyrd8PLLp89xHd3k90JyhiWRJP3exdrDLZ6nmuk4ToI5NYMgEsMATPJEjEgfTZya0l3bRvxnHOOmaWigAooooA/9PgJLRp4cJxhSB+OK4+MyadcHHryCMj8R3ruYNRscAGZOQf4h7Vx2stEbiSWFgwBHQ57CvJoOp1R9BiFTd9T6H0DULDULNZrVzu24LMOhHfA657dK6vw55DeKLZnkUTiOQbd3Lcent146V8mWGq31oudOmeEsgDbOM4r2D4N2sz+MBqFzI0jvDLy5yTnHrW0WlNWOCVGXK3c9W1HVNTs72VI/DUk6+cQkiO53K0rR7yAOOFDEehzVqDUtQurV3fQXVhJDHtZpBlDCZGYcZ+Rhs9zXXCw1QTEiT5C4b/AFrZwCexU9c8ioxp+roFUOTlcN+/bAPqMrk9q9A840tETGmQytB9meVA7x5J2sR0y3PFatYVrpt1uLXU8qkNuASUsD9cqPyrbRdihck47nk0AOooooA//9TwiDQNfltvPW2OzqAxAY/QE5qi0qRgKyNFcRHDKehr3Nbm3fMZ2sg5bjOB6AdDXknjFrR9TiktDklMN68HjP4VnTqOW501aSirpm8ttb2mkC6jUeZIQo9tzY/lXW/Bdp5viEuxcRQwzKxz3K8Vwj2VhbNa3cEsjTNLGShbKZJ54r1v4K2kS63FeL96QXJJBzznoff+lTJqkl5uxlXquVj6Zvb82toLlVBJIAUkjr9AazG124RI2a3Uls5wxx7c7fzq9dpdPpwWzRZJM9HAIxz6kCsxotZCgC1gYDnGxOv/AH1WxD3JRr0pYqLfJH+0eRnH92rA1S++61m27IHG7HvzsrLaPXllQxWUBVjySqAoAen3ufWtyG51MKFuLUFh1ZXGDz2HJ6UCHWd9cXEpjlt2jGCdxDAfTlRWhG/mIHxjNNgeWSPdLGY25+UkH9RTbb/Ur+P86B9D/9X2U/C3wgUCeTMAOeJnH9aypfgl8P55PNktZS3/AF2f/GvWaKlJLYpyb3PLT8G/ApkWQ28uUII/fP1HTvW/4e8A+G/C05udGheJ2yTukZgS3BOCTXZ0UTSdrkhRRRVAFFFFABRRRQB//9k=",13:08,image
