,date,status,content,time,type
0,12/05/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,12/05/2019,viewed,17:02,17:02,text
2,13/05/2019,viewed,"Filho to aqui nesse
11:43",11:43,text
3,13/05/2019,viewed,"Chegou??
11:43",11:43,text
4,13/05/2019,received,"Sim mae
12:24",12:24,text
5,13/05/2019,viewed,"Que bom filho
12:30",12:30,text
6,13/05/2019,viewed,"Boa aula
12:31",12:31,text
7,13/05/2019,viewed,"Te amo
12:31",12:31,text
8,13/05/2019,received,"Oii mae
20:04",20:04,text
9,13/05/2019,viewed,"Oi meu amor
20:04",20:04,text
10,13/05/2019,viewed,"Chegou bem??
20:04",20:04,text
11,13/05/2019,received,"Siim
20:04",20:04,text
12,13/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:04,image
13,13/05/2019,received,"É que eu fui no trabalho do pai
20:04",20:04,text
14,13/05/2019,viewed,"Aragão
20:04",20:04,text
15,13/05/2019,viewed,"Opa
20:05",20:05,text
16,13/05/2019,viewed,"Atah
20:05",20:05,text
17,13/05/2019,received,"Ele me pegou na rodoviaria
20:05",20:05,text
18,13/05/2019,viewed,"Que bom então
20:05",20:05,text
19,13/05/2019,received,"E me levou um pouco no trabalho que é perto
20:05",20:05,text
20,13/05/2019,viewed,"Achei que o teu bus tinha demorado
20:05",20:05,text
21,13/05/2019,received,"E depois me levou pra casa
20:05",20:05,text
22,13/05/2019,received,"Você
Achei que o teu bus tinha demorado
Nao
20:05",20:05,text
23,13/05/2019,viewed,"Legal filho
20:05",20:05,text
24,13/05/2019,viewed,"E tu tá bem?
20:05",20:05,text
25,13/05/2019,viewed,"Tudo certo na aula?
20:05",20:05,text
26,13/05/2019,received,"Você
E tu tá bem?
Estou
20:06",20:06,text
27,13/05/2019,received,"Você
Tudo certo na aula?
Sim
20:06",20:06,text
28,13/05/2019,viewed,"Que bom então
20:06",20:06,text
29,13/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:06,image
30,13/05/2019,viewed,"Qq coisa me chama tá amor
20:06",20:06,text
31,13/05/2019,viewed,"Te amo muito
20:06",20:06,text
32,13/05/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:07,image
33,13/05/2019,viewed,"Fica com Deus
20:07",20:07,text
34,13/05/2019,received,"Você
Qq coisa me chama tá amor
Ta bom mae
20:07",20:07,text
35,13/05/2019,received,"Você
Fica com Deus
Tu tbm
20:07",20:07,text
36,13/05/2019,received,"Te amo
20:07",20:07,text
37,13/05/2019,viewed,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1544-40.png,20:07,image
38,13/05/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_2529-40.png,20:07,image
39,14/05/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",13:38,image
40,14/05/2019,viewed,duracao do video: 0:18,16:56,video
