,date,status,content,time,type
0,25/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,25/11/2019,received,"Bom diaa, tudo bem?! Vocês entregam no Vila Nova?",10:33,text
2,25/11/2019,viewed,Bom Dia,10:34,text
3,25/11/2019,viewed,Entregamos sim,10:34,text
4,25/11/2019,viewed,Sem taxa,10:34,text
5,25/11/2019,viewed,blob:https://web.whatsapp.com/1d76cd15-1739-4bf3-b29e-3e0233c29079,10:34,image
6,25/11/2019,received,"Showw, vou querer então... mas teria que ser no meu trabalho, lá por umas 12:20,  pode ser?!",10:36,text
7,25/11/2019,viewed,Claro,10:36,text
8,25/11/2019,viewed,Qual o endereço??,10:36,text
9,25/11/2019,received,"É na avenida Governador Celso Ramos, número 100-1",10:37,text
10,25/11/2019,received,É dentro do Komprão,10:37,text
11,25/11/2019,received,Na loja Fitland,10:37,text
12,25/11/2019,viewed,Tá certo então,10:37,text
13,25/11/2019,viewed,Qual seu nome?,10:37,text
14,25/11/2019,received,É Larissa,10:38,text
15,25/11/2019,received,Muito obrigada,10:38,text
16,25/11/2019,viewed,Ok Larissa,10:38,text
17,25/11/2019,viewed,Nós que agradecemos,10:38,text
18,25/11/2019,viewed,Oii 5 min tá chegando aí,12:23,text
19,25/11/2019,received,"Showw, obrigada",12:25,text
20,27/11/2019,viewed,blob:https://web.whatsapp.com/2183d49a-4bd3-44e8-a344-993e4d8f363c,09:12,image
21,28/11/2019,viewed,blob:https://web.whatsapp.com/fc156d3d-da28-42fb-80db-928b68396afe,09:26,image
22,29/11/2019,viewed,blob:https://web.whatsapp.com/e23fa8a8-e9d2-41f9-bc0a-aca0278276e1,09:20,image
23,02/12/2019,viewed,blob:https://web.whatsapp.com/bfc1aa33-3f08-4b11-82cd-0a1152dfa682,09:18,image
24,02/12/2019,viewed,blob:https://web.whatsapp.com/bfc1aa33-3f08-4b11-82cd-0a1152dfa682,10:21,image
25,03/12/2019,viewed,blob:https://web.whatsapp.com/a49cc7c0-5437-46ef-94a2-170a3569f407,10:21,image
26,04/12/2019,viewed,blob:https://web.whatsapp.com/0c4bcf1d-3070-4783-84f2-8d184d0c1f8e,10:33,image
27,05/12/2019,viewed,blob:https://web.whatsapp.com/303f25f4-927a-4e35-9d5b-ec8d2f8063b8,10:34,image
28,06/12/2019,viewed,blob:https://web.whatsapp.com/bb7af519-d68b-4e22-a7b1-0a33c30f5f9b,10:42,image
29,09/12/2019,viewed,blob:https://web.whatsapp.com/dbca011c-ab11-4df5-88a6-bee6acfa5dc0,10:35,image
30,10/12/2019,viewed,blob:https://web.whatsapp.com/d6f17d32-1d23-4940-aa83-1b76af7f97d8,10:10,image
31,11/12/2019,viewed,blob:https://web.whatsapp.com/324aa9c7-81b8-47a8-b238-799ac079710d,09:59,image
