,date,status,content,time,type
0,03/10/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,03/10/2019,received,Oi bom dia,10:58,text
2,03/10/2019,received,Qual seria o cardápio de marmita?,10:58,text
3,03/10/2019,viewed,Bom Dia,11:03,text
4,03/10/2019,viewed,blob:https://web.whatsapp.com/1dddbfd9-51c3-4f50-a16b-281c7dd81be4,11:03,image
5,03/10/2019,received,Gostaria de 2 Marmitex,11:03,text
6,03/10/2019,viewed,Bom Dia,11:04,text
7,03/10/2019,viewed,Ok,11:04,text
8,03/10/2019,viewed,Qual endereço?,11:04,text
9,03/10/2019,received,Rua Isabel Rodrigues 120,11:04,text
10,03/10/2019,received,Vila nova,11:04,text
11,03/10/2019,received,Aceita débito?,11:04,text
12,03/10/2019,viewed,Tem a localização?,11:05,text
13,03/10/2019,viewed,Tem Wi-Fi pra nos emprestar?,11:05,text
14,03/10/2019,viewed,https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=270x200&scale=1&language=pt-BR&client=gme-whatsappinc&markers=color%3Ared%7C-27.161788940429688%2C+-48.565826416015625&signature=EdacfqJrL8Fdy3yZ4WutPCM69co=,11:05,image
15,03/10/2019,viewed,Pois a nossa máquina tá operando só por Wi-Fi,11:05,text
16,03/10/2019,received,Qual o valor?,11:06,text
17,03/10/2019,viewed,10,11:06,text
18,03/10/2019,viewed,Podemos te entregar agora 12h e depois passar pra acertar,11:06,text
19,03/10/2019,viewed,Pois a máquina fica com o entregador que sai pra meia praia,11:06,text
20,03/10/2019,received,Pode ser no dinheiro,11:06,text
21,03/10/2019,viewed,Ah ok,11:07,text
22,03/10/2019,received,São duas marmitas tá,11:07,text
23,03/10/2019,viewed,Ok,11:07,text
24,03/10/2019,viewed,Combinado,11:07,text
25,03/10/2019,viewed,Muito obrigada,11:07,text
26,03/10/2019,received,Obrigada vc,11:07,text
