,date,status,content,time,type
0,20/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,20/11/2019,received,Boa tarde,12:26,text
2,20/11/2019,received,"Sou do residencial Kirchner, AP 508",12:26,text
3,20/11/2019,received,Qual o cardápio de hoje?,12:27,text
4,20/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados. Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:46",12:46,automatic
5,20/11/2019,viewed,Bom dia,12:46,text
6,20/11/2019,viewed,Ainda precisa?,12:46,text
7,20/11/2019,received,Precisava uma marmita,12:52,text
8,20/11/2019,viewed,blob:https://web.whatsapp.com/385e3807-0ce8-45a7-95d4-60ac93f38679,12:53,image
9,20/11/2019,viewed,A cozinha fica bem perto,12:53,text
10,20/11/2019,viewed,Vc consirmando início os preparos aqui,12:55,text
11,20/11/2019,received,Ótimo,12:55,text
12,20/11/2019,viewed,Vou iniciar então,12:55,text
13,20/11/2019,received,Ok,12:55,text
14,20/11/2019,viewed,Uns 20 min tá chegando por aí,12:55,text
15,20/11/2019,viewed,Precisa de troco?,12:56,text
16,20/11/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_741-64.png,12:56,image
17,20/11/2019,received,desconhecido,12:56,unknown
18,20/11/2019,viewed,Já está a caminho,13:17,text
19,20/11/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_741-64.png,13:26,image
