,date,status,content,time,type
0,13/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,13/11/2019,received,Bom dia,11:59,text
2,13/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados. Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:14",12:14,automatic
3,13/11/2019,viewed,Bom dia,12:14,text
4,13/11/2019,viewed,Qual seu nome e região?,12:14,text
5,13/11/2019,received,"Vanessa , meia praia.",12:15,text
6,13/11/2019,received,"Você|Bom Dia ,informamos que os pedidos de hoje ja estão encerrados. Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|Há ok! Obrigada|12:15",12:15,automatic
7,13/11/2019,received,Até q hrs tenho q fazer o pedido??,12:15,text
8,13/11/2019,viewed,Te peço desculpas por não conseguir te apresentar nosso trabalho hoje,12:15,text
9,13/11/2019,viewed,Vc numa próxima conseguindo pedir até as 11 será um prazer te atender,12:16,text
10,13/11/2019,received,desconhecido,12:16,unknown
11,13/11/2019,received,desconhecido,12:16,unknown
12,13/11/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",12:16,image
13,13/11/2019,received,Obrigada,12:16,text
14,13/11/2019,viewed,Uma ótima tarde,12:16,text
15,13/11/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",12:16,image
16,13/11/2019,received,Obrigada! Boa tarde!!,12:17,text
