,date,status,content,time,type
0,22/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,22/11/2019,viewed,Opa,12:53,text
2,22/11/2019,viewed,Só pra te avisar que to finalizando aqui e já chega aí,12:54,text
3,22/11/2019,viewed,A cozinha é bem perto,12:54,text
4,22/11/2019,received,To aguardando,12:54,text
5,22/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:54",12:54,automatic
6,22/11/2019,viewed,Precisa de troco?,12:54,text
7,22/11/2019,received,desconhecido,12:55,unknown
8,22/11/2019,viewed,Blz,12:55,text
9,25/11/2019,viewed,blob:https://web.whatsapp.com/c2550994-4747-4263-b9f8-d2febb6b3136,10:45,image
10,27/11/2019,viewed,blob:https://web.whatsapp.com/2183d49a-4bd3-44e8-a344-993e4d8f363c,09:12,image
11,28/11/2019,viewed,blob:https://web.whatsapp.com/fc156d3d-da28-42fb-80db-928b68396afe,09:26,image
12,29/11/2019,viewed,blob:https://web.whatsapp.com/e23fa8a8-e9d2-41f9-bc0a-aca0278276e1,09:20,image
13,29/11/2019,viewed,desconhecido,11:16,unknown
14,29/11/2019,viewed,Ok,11:16,text
15,29/11/2019,viewed,Combinado,11:16,text
16,29/11/2019,viewed,Obrigada,11:16,text
17,29/11/2019,viewed,https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=270x200&scale=1&language=pt-BR&client=gme-whatsappinc&center=-27.1616%2C+-48.565608&signature=zlqUw4z8KW-SPaMHZ1Z5Rp0P7ss=,11:17,image
18,29/11/2019,viewed,Ok,11:17,text
19,29/11/2019,received,Em qnto tempo chega?,11:18,text
20,29/11/2019,viewed,Até as 12h tá chegando aí,11:19,text
21,29/11/2019,viewed,Talvez antes até,11:19,text
22,29/11/2019,received,Obrigado,11:19,text
23,29/11/2019,viewed,Nós que agradecemos,11:19,text
24,30/11/2019,received,desconhecido,12:19,unknown
25,30/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:19",12:19,automatic
26,30/11/2019,viewed,Hoje foi tudo já amigo,12:25,text
27,30/11/2019,received,desconhecido,12:26,unknown
28,02/12/2019,viewed,blob:https://web.whatsapp.com/bfc1aa33-3f08-4b11-82cd-0a1152dfa682,10:20,image
29,03/12/2019,viewed,blob:https://web.whatsapp.com/a49cc7c0-5437-46ef-94a2-170a3569f407,10:20,image
30,04/12/2019,viewed,blob:https://web.whatsapp.com/0c4bcf1d-3070-4783-84f2-8d184d0c1f8e,10:30,image
31,05/12/2019,viewed,blob:https://web.whatsapp.com/303f25f4-927a-4e35-9d5b-ec8d2f8063b8,10:34,image
32,06/12/2019,viewed,blob:https://web.whatsapp.com/bb7af519-d68b-4e22-a7b1-0a33c30f5f9b,10:42,image
33,09/12/2019,viewed,blob:https://web.whatsapp.com/dbca011c-ab11-4df5-88a6-bee6acfa5dc0,10:35,image
34,10/12/2019,viewed,blob:https://web.whatsapp.com/d6f17d32-1d23-4940-aa83-1b76af7f97d8,10:10,image
35,11/12/2019,viewed,blob:https://web.whatsapp.com/324aa9c7-81b8-47a8-b238-799ac079710d,09:59,image
