,date,status,content,time,type
0,25/04/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,25/04/2019,received,Fala Gui,19:40,text
2,25/04/2019,received,Viu tu consegue fazer pra mim mais 20 pra amanha?,19:40,text
3,25/04/2019,viewed,https://web.whatsapp.com/pp?e=https%3A%2F%2Fpps.whatsapp.net%2Fv%2Ft61.24694-24%2F71490637_730137144097766_4722338828537298944_n.jpg%3Foe%3D5DFA57A9%26oh%3D6fd9336b65368fd0a24f4d363ddd54de&t=s&u=554784311564%40c.us&i=1571931317,19:41,image
4,25/04/2019,received,E assim ta faltando 300 reais né... teria como pagar 150 nessas 20 e 150 nas ultimas 20?,19:41,text
5,25/04/2019,viewed,Mano consigo fazer 200$ e 100$ pois fim de mês pra mim é complicado,19:42,text
6,25/04/2019,received,É que sabado eu viajo,19:42,text
7,25/04/2019,viewed,Bom vou dar um jto então de te entregar amanhã,19:42,text
8,25/04/2019,viewed,Vou adiar a produção de amanhã pra sábado e a tua pra amanhã,19:43,text
9,25/04/2019,viewed,Dai te levo no sushi,19:43,text
10,25/04/2019,received,Blza,19:43,text
11,25/04/2019,received,Dai faz só arroz todas,19:43,text
12,25/04/2019,received,Pode ser,19:43,text
13,25/04/2019,viewed,Claro,19:43,text
14,25/04/2019,viewed,Coxa e sobre coxa?,19:44,text
15,25/04/2019,received,Sobre coxa,19:44,text
16,25/04/2019,received,Dai se der pra fazer no forno... pra nao deixar ela tao seca,19:44,text
17,25/04/2019,received,Fica melhor pra mim,19:44,text
18,25/04/2019,viewed,Blz,19:44,text
19,25/04/2019,viewed,Deixa como,19:44,text
20,25/04/2019,viewed,Comigo,19:44,text
21,25/04/2019,received,Fechou,19:44,text
22,25/04/2019,viewed,Valeu,19:45,text
23,26/04/2019,received,Eai Gui,22:27,text
24,26/04/2019,received,Vai da boa as marma pra hj?,22:27,text
25,26/04/2019,viewed,Vai,22:38,text
26,26/04/2019,viewed,Logo chego aí,22:38,text
27,26/04/2019,viewed,Acabei de acabar,22:39,text
28,26/04/2019,received,Blza,22:39,text
29,26/04/2019,received,Viu consegui 150 pila pra hj... nao consegui os 200,22:39,text
30,26/04/2019,received,Tem problema?,22:39,text
31,26/04/2019,viewed,Td certo mano,22:40,text
32,26/04/2019,viewed,Pessoalmente falamos,22:41,text
33,26/04/2019,received,Blza,22:41,text
34,26/04/2019,viewed,To indo,23:23,text
35,26/04/2019,viewed,Guenta aí,23:24,text
36,26/04/2019,received,Blzaaa,23:24,text
37,26/04/2019,viewed,10 min saio daqui,23:25,text
38,02/05/2019,viewed,https://web.whatsapp.com/pp?e=https%3A%2F%2Fpps.whatsapp.net%2Fv%2Ft61.24694-24%2F71490637_730137144097766_4722338828537298944_n.jpg%3Foe%3D5DFA57A9%26oh%3D6fd9336b65368fd0a24f4d363ddd54de&t=s&u=554784311564%40c.us&i=1571931317,12:49,image
39,02/05/2019,received,Blza,12:51,text
40,02/05/2019,received,To com 12 aqui,12:51,text
41,02/05/2019,viewed,Tendi,12:53,text
42,02/05/2019,viewed,Dai me da um tok uns dois dias antes de quando tu for precisar,12:53,text
43,02/05/2019,received,Pode deixar,12:54,text
44,02/05/2019,viewed,Combinado então,13:03,text
45,02/05/2019,viewed,Valeu Vini,13:03,text
46,02/05/2019,viewed,Abração,13:03,text
47,05/05/2019,viewed,Obrigado pelo favor,16:01,text
48,07/05/2019,viewed,Fala mano,14:45,text
49,07/05/2019,viewed,Tudo certo?,14:45,text
50,07/05/2019,viewed,Mano não tá afim de fazer uma tele pra mim amanhã ?,14:46,text
51,07/05/2019,received,Eaee blza,14:54,text
52,07/05/2019,received,Puts pior que nao consigo,14:55,text
53,07/05/2019,viewed,Blz,15:19,text
54,23/05/2019,viewed,Fala Vini blz?,18:58,text
55,23/05/2019,viewed,Seguinte mano preciso ver contigo a situação pra fecharmos teu plano,18:59,text
56,23/05/2019,viewed,Pois já faz um tempinho que to pra fazer essas últimas 20 e não tenho retorno teu,18:59,text
57,23/05/2019,viewed,E sendo bem direto mano essa última parcela de 150$ que falta é praticamente todo meu lucro,19:00,text
58,23/05/2019,viewed,Até pensei aqui que se tu tiver apertado consigo te facilitar pegar um 50$ em sushi e os outros 100 em dinheiro se for melhor pra ti,19:01,text
59,23/05/2019,viewed,Mas só o que não pode acontecer é nós não finalizarmos o plano que dai me quebra,19:01,text
60,23/05/2019,received,"Fala Gui, então mano, to apertado mesmo e por enquanto não vou conseguir pegar essas 20 ultimas",19:04,text
61,23/05/2019,viewed,Cara entendo,19:17,text
62,23/05/2019,viewed,Mas tu precisa entender meu lado,19:17,text
