,date,status,content,time,type
0,30/10/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,30/10/2019,received,Oi bom dia as marmitas vcs fazem planos mensais ?,11:42,text
2,30/10/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados. Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|11:42",11:42,automatic
3,30/10/2019,viewed,Bom dia fazemos sim,11:55,text
4,30/10/2019,viewed,Qual sua região?,11:55,text
5,30/10/2019,received,Perequê,11:55,text
6,30/10/2019,viewed,Atendemos,11:56,text
7,30/10/2019,viewed,Seria uma por dia ou mais?,11:56,text
8,30/10/2019,received,Isso uma por dia,11:57,text
9,30/10/2019,received,Dependendo do mês 30 ou 31 por mês,11:58,text
10,30/10/2019,viewed,https://web.whatsapp.com/pp?e=https%3A%2F%2Fpps.whatsapp.net%2Fv%2Ft61.24694-24%2F71490637_730137144097766_4722338828537298944_n.jpg%3Foe%3D5DF272DF%26oh%3Dc0b16d6d44f0fec2d395952b794597a1&t=s&u=554784311564%40c.us&i=1571931317,12:10,image
11,30/10/2019,viewed,12:13,12:13,text
12,30/10/2019,viewed,https://web.whatsapp.com/pp?e=https%3A%2F%2Fpps.whatsapp.net%2Fv%2Ft61.24694-24%2F71490637_730137144097766_4722338828537298944_n.jpg%3Foe%3D5DF272DF%26oh%3Dc0b16d6d44f0fec2d395952b794597a1&t=s&u=554784311564%40c.us&i=1571931317,12:29,image
13,30/10/2019,viewed,https://web.whatsapp.com/pp?e=https%3A%2F%2Fpps.whatsapp.net%2Fv%2Ft61.24694-24%2F71490637_730137144097766_4722338828537298944_n.jpg%3Foe%3D5DF272DF%26oh%3Dc0b16d6d44f0fec2d395952b794597a1&t=s&u=554784311564%40c.us&i=1571931317,12:29,image
14,30/10/2019,received,Blz então fico no aguardo,12:30,text
15,30/10/2019,received,Aí assim se tiver uma foto das marmitas meu colega de trabalho tbm se interessou,13:14,text
