,date,status,content,time,type
0,18/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,18/12/2019,received,"Ola
12:24",12:24,text
2,18/12/2019,received,"Qual cardápio?
12:25",12:25,text
3,18/12/2019,received,"P marmita
12:25",12:25,text
4,18/12/2019,viewed,blob:https://web.whatsapp.com/475c609e-7f10-4a66-b0d7-4684ade9fe0e,12:26,image
5,18/12/2019,received,"Sou nova moradora no Perequê
12:27",12:27,text
6,18/12/2019,received,"Quero experimentar sua marmita. Esteve aqui no prédio um rapaz entregando
12:28",12:28,text
7,18/12/2019,received,"EDIFÍCIO WALVIS BAY HOME
12:28",12:28,text
8,18/12/2019,received,"Rua Arnoldo Tomé dos Santos 357, ap 803
Maria
12:29",12:29,text
9,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/e52db4bc-1666-4626-a852-6ecfdab5002f,12:31,audio
10,18/12/2019,received,"Entrega uma 803?
12:32",12:32,text
11,18/12/2019,viewed,"Entrego sim
12:33",12:33,text
12,18/12/2019,viewed,"Uma eu tenho sobrando
12:33",12:33,text
13,18/12/2019,received,"Ok
12:33",12:33,text
14,18/12/2019,viewed,"Uns 20 min chego por aí
12:34",12:34,text
15,18/12/2019,received,"Estou sem interfone mas daqui min desço. 
10,00?
12:35",12:35,text
16,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/90c9800a-8376-4742-9944-1d24b03a4135,12:35,audio
17,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/ed85fdb6-ec73-4918-8c8e-735dcccb5621,12:40,audio
18,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/4601788d-9de3-43eb-b1e7-a8c444c7a934,12:46,audio
19,18/12/2019,received,"Ok
12:59",12:59,text
20,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/3ea69ea2-be96-465a-9ec4-1d361236fa8e,13:25,audio
21,18/12/2019,viewed,audio: blob:https://web.whatsapp.com/84de5697-383b-4414-8ec5-c7ed81aace9d,13:25,audio
