,date,status,content,time,type
0,26/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,26/11/2019,received,Opa blz,12:02,text
2,26/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:02",12:02,automatic
3,26/11/2019,received,Me passaram seu contato gostaria de fazer um pedido,12:02,text
4,26/11/2019,viewed,audio: blob:https://web.whatsapp.com/e730a414-97cf-4110-80f6-82a8254e7692,12:04,audio
5,26/11/2019,received,Blz,12:07,text
6,26/11/2019,received,Qual valor ?,12:07,text
7,26/11/2019,viewed,10$ todos os dias,12:13,text
8,26/11/2019,viewed,Cardápio sempre diferente,12:13,text
9,26/11/2019,received,Ok obrigado,12:13,text
10,26/11/2019,viewed,blob:https://web.whatsapp.com/f1974549-6925-407d-b585-f7d1d2cd0966,12:13,image
11,27/11/2019,received,?,10:16,text
12,27/11/2019,viewed,blob:https://web.whatsapp.com/50280828-16fe-4183-bac3-d1067d96a3ba,10:17,image
13,27/11/2019,viewed,Nosso cardápio de hoje,10:17,text
14,27/11/2019,received,Quero uma,10:21,text
15,27/11/2019,received,desconhecido,10:22,unknown
16,27/11/2019,viewed,Combinado,10:22,text
17,27/11/2019,viewed,Até as 12h tá chegando aí,10:22,text
18,27/11/2019,viewed,Muito obrigada,10:22,text
19,27/11/2019,received,Ok,10:23,text
20,27/11/2019,viewed,audio: blob:https://web.whatsapp.com/09f2ac8a-f33f-45ed-9274-ae6533e0d308,12:03,audio
21,27/11/2019,received,Foi errado,12:03,text
22,27/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:03",12:03,automatic
23,27/11/2019,received,Estou aqui,12:03,text
24,27/11/2019,received,Ninguém chamou,12:03,text
25,27/11/2019,received,Ele com certeza não veio porque estou aguardando,12:04,text
26,27/11/2019,viewed,Confirma o endereço por gentileza,12:04,text
27,27/11/2019,received,desconhecido,12:04,unknown
28,27/11/2019,received,Entre a nereu a segunda,12:04,text
29,27/11/2019,viewed,Vou passar pra ele,12:04,text
30,27/11/2019,viewed,Já passei pra ele minutinhos chega aí,12:05,text
31,27/11/2019,received,Ok,12:05,text
32,28/11/2019,viewed,blob:https://web.whatsapp.com/673af63f-d192-44a6-934c-d4158fdd2da2,10:35,image
33,28/11/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",10:54,image
34,28/11/2019,viewed,Combinado,10:55,text
35,28/11/2019,received,Pode ser 11:45?,10:55,text
36,28/11/2019,viewed,Faremos o possível mas antes das 12hs chega por aí,10:56,text
37,28/11/2019,viewed,11:50 no máximo,10:56,text
38,28/11/2019,received,Ok,10:56,text
39,28/11/2019,received,Obrigado,10:56,text
40,29/11/2019,viewed,blob:https://web.whatsapp.com/974e1947-af80-459f-98ad-0f870aebfbcb,10:36,image
41,29/11/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_736-64.png,11:16,image
42,29/11/2019,received,Quero,11:16,text
43,29/11/2019,viewed,Combinado,11:19,text
44,29/11/2019,viewed,Obrigada,11:19,text
45,29/11/2019,received,Em 5 minutos estou em casa,11:52,text
46,29/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|11:53",11:53,automatic
47,29/11/2019,viewed,audio: blob:https://web.whatsapp.com/a28748ac-b446-48d5-8318-c52603823136,11:58,audio
48,29/11/2019,received,Ok,11:59,text
49,29/11/2019,received,Já estou agora,11:59,text
50,29/11/2019,received,?,12:28,text
51,29/11/2019,received,Acho que ele esqueceu,12:28,text
52,29/11/2019,viewed,Já tá a caminho Cassiano,12:30,text
53,29/11/2019,viewed,Ele foi fazer duas entregas antes da sua,12:31,text
54,29/11/2019,received,Já recebi,12:31,text
55,29/11/2019,viewed,Maravilha,12:31,text
56,29/11/2019,received,Ele chegou no mesmo momento que enviei a mensagem,12:31,text
57,29/11/2019,received,Obrigado,12:31,text
58,29/11/2019,viewed,Nós que agradecemos vc,12:31,text
59,29/11/2019,viewed,Um ótimo final de semana,12:31,text
60,29/11/2019,received,Igualmente,12:33,text
61,02/12/2019,viewed,blob:https://web.whatsapp.com/8fd2f5f0-0e43-45a8-ace7-330ef98d0cb6,10:20,image
62,02/12/2019,received,Hoje quero 2,10:27,text
63,02/12/2019,viewed,Bom Dia,10:28,text
64,02/12/2019,viewed,Combinado,10:28,text
65,02/12/2019,viewed,Obrigado,10:28,text
66,02/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_736-64.png,11:09,image
67,03/12/2019,viewed,blob:https://web.whatsapp.com/11ff3350-3fd3-4133-b13c-77d7a9fccb0a,10:22,image
68,03/12/2019,received,Hoje não estou na cidade obrigado,10:28,text
69,03/12/2019,viewed,Nós que agradecemos Cassiano,10:29,text
70,04/12/2019,viewed,blob:https://web.whatsapp.com/aa90ff11-590b-4ca5-85be-448478dbe7fc,10:34,image
71,05/12/2019,viewed,blob:https://web.whatsapp.com/6e5cc997-1f9c-4bce-b77d-49a56e1faa8f,10:42,image
72,06/12/2019,viewed,blob:https://web.whatsapp.com/0cede27d-c7d8-4725-b807-5a07a730b913,10:43,image
73,09/12/2019,viewed,blob:https://web.whatsapp.com/1cb26654-0871-419e-9189-6aa69c0031cc,10:36,image
