,date,status,content,time,type
0,02/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,02/12/2019,received,Boa tarde,12:27,text
2,02/12/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|12:27",12:27,automatic
3,02/12/2019,viewed,Boa tarde,12:27,text
4,02/12/2019,viewed,Precisa de almoço?,12:27,text
5,02/12/2019,received,Só cadastar meu número,12:27,text
6,02/12/2019,viewed,Ah legal,12:27,text
7,02/12/2019,viewed,Apartir de amanhã vc já recebe nossos cardápios,12:28,text
8,02/12/2019,received,Pra receber o cardápio,12:28,text
9,02/12/2019,received,Obrigada,12:28,text
10,02/12/2019,viewed,Qual sua região e nome?,12:28,text
11,02/12/2019,received,Meia praia,12:28,text
12,02/12/2019,received,230,12:28,text
13,02/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",12:29,image
14,02/12/2019,received,Obrigada,12:29,text
15,03/12/2019,viewed,blob:https://web.whatsapp.com/4836663f-99e3-4fb0-af2a-9070fc5c42a1,08:58,image
16,04/12/2019,viewed,blob:https://web.whatsapp.com/653359eb-0006-450e-8873-a4f841f1714d,09:28,image
17,04/12/2019,received,Bom dia,09:56,text
18,04/12/2019,received,Quero uma,09:56,text
19,04/12/2019,viewed,Bom dia,09:56,text
20,04/12/2019,viewed,Qual endereço?,09:56,text
21,04/12/2019,received,"Na casa da cidadania,rua  230",09:56,text
22,04/12/2019,viewed,Combinado Shelly,09:58,text
23,04/12/2019,viewed,Obrigado,09:58,text
24,04/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_737-40.png,10:01,image
25,05/12/2019,received,Oi,09:58,text
26,05/12/2019,viewed,desconhecido,09:59,unknown
27,05/12/2019,received,Bom.dia,09:59,text
28,05/12/2019,viewed,Bom Dia,10:02,text
29,05/12/2019,viewed,Combinado,10:02,text
30,05/12/2019,viewed,Muito obrigada,10:02,text
31,05/12/2019,received,Obrigada,10:02,text
32,06/12/2019,viewed,desconhecido,09:15,unknown
33,06/12/2019,viewed,This message was deleted,09:16,deleted
34,06/12/2019,received,Quero 3,09:18,text
35,06/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1533-64.png,09:19,image
36,06/12/2019,received,"Na casa da cidadania,rua  230",09:19,text
37,06/12/2019,viewed,Bom Dia,09:21,text
38,06/12/2019,viewed,Combinado,09:21,text
39,06/12/2019,viewed,Muito obrigada,09:21,text
40,06/12/2019,received,Eu que agradeço,09:29,text
41,09/12/2019,viewed,blob:https://web.whatsapp.com/f1f0d7e8-b365-4896-aa92-c37c5e9f1a86,09:31,image
42,10/12/2019,viewed,blob:https://web.whatsapp.com/3ac82db3-04d4-4a8f-97b0-44a62f43c22c,09:23,image
43,11/12/2019,viewed,blob:https://web.whatsapp.com/fa16c4e0-cd11-4a2b-958b-61c63e8ff7e2,09:10,image
44,12/12/2019,viewed,blob:https://web.whatsapp.com/dfa435fe-71d5-41c8-a2ef-743fcf9e51c1,09:27,image
45,12/12/2019,received,Oi,10:09,text
46,12/12/2019,received,Bom dia,10:09,text
47,12/12/2019,viewed,Bom dia,10:09,text
48,12/12/2019,received,Queremos 2,10:15,text
49,12/12/2019,received,"Na rua 230, casa da cidadania",10:15,text
50,12/12/2019,viewed,Ok,10:17,text
51,12/12/2019,viewed,Obrigada,10:17,text
52,12/12/2019,received,Eu q agradeço,10:18,text
