,date,status,content,time,type
0,01/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,01/12/2019,viewed,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1745-64.png,20:40,image
2,01/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1868-64.png,20:45,image
3,01/12/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados.Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|20:45",20:45,automatic
4,01/12/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAR6ADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABHAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQABf/aAAwDAQACEQMRAD8A9xwf9ZHwRUloglmG4cc5FXDHIY+U21Wt123aHpzzWcbxduh1N6No1rh4YojLIwVEGSScAAeteUXfjK6vL57Hw9aPezDjKglQPXtge5Iq74mnvPEevxeENNcxxj57mQdgOSfwzgD1NdRZwRabaSaf4ci8q2tTiWVV3ySOOoXP3m9SelbepmnZHAy2vxSkInSzjUDou+MH8t39abB4uv8ATrhbLxVZSWkjdH2kA/TqD+Br0HztOMEc3266eSRwgVZFMm4nbjaOOo6VNqNr5kJ07xCi3tjOQokK7WjY9N2OnPRhjHenfuClrcqQTQzxLPA4eNxlWHINEuCPlrzi3S78G+JG8OXMhks7n57d29DwPxB4P513aOytyaLGq7mHfbzL83FUsV1F3bJKmazvsK1tGSscVSk3JtH/0PpYZHB6GqZtgs6ydgc1dBDAMpyDRvWgtSfQ8m8GSMZ/EWstzMp2g9cDDN/P+VdvPZhdMtLdgzQeUd+AW/eMoKu6rywBzn3xXF6B5Wj+L9T8P3Z2x6kpMR9SMkAe5U/mK9B0u6k+ztps2Ptdqu0hsgOBwrj1B9u9Uymji59I1pIzDpQZtNyX8qTO/jAJUZDDdyVHXqeDiuj0y08+CS3MZWB7fZLlGjVpc8FVboQPvEcE49KetjKpEf2Zd2Rn94+Djnr0q/d3MttYraIubqYGONAdx543E+gHJJqFK+4uW2x5V8RMyeH9E1U58+OXy93cgqc/qoNdGivIsTMfvAH8xXPeOAuoatpHgyxO822JJj1wSMDPvjLH616fbWFrCgBUMR3Na3skaPY528nWBQp71nfbkrtJ9PsZ/wDWRgmq39j6b/zyH6/401JGUuZvQ//R+kooTCuxWyO2aZIKtmoJAc+gx1oZpGWupwfijw0+twrcWbeVeW53ROODxyBntg9DWLa+MLZimn+NYJLS8g4W6jDLk+p28qfzBr1FDE7mNWBKYyAckZ6Zqvf2Gl36+TqEUcuMAbxyN3TB6jNNdmaTnfoc4Ne0Xyy//CSR+WeeTHvA546f0zXL6l480yz32/hON9Qv5vlNxICVB/HlvXAAFdKfA/hLeXNsODgjecA+n61KdG0iyDLpsaRGMcqoyfxPXvT0Elfoc14I0U2d1LqOryebqFzlmZjkjPXn1P6DivUtgxxXASLgh1OGHQ+9WY9Xv4htLA49RRa+qIlLude8ZFRbDWNZ6zdSuUdQ30rT+3T/APPM0WZUZNrQ/9L6N1Aoto5dwg4+YnaOvqax5brTGs3s5pVeOVG3lJFzgY465yc8VvzQwXMZhuEWRD1VgGH5Gs6XR9NEZENpbhh3aJSMd+AM9KtNdTWMopamDLaaBjBmYpGGIRZEx0UHHfnHr61TvrTQbfCxyllC7vkkQgYIGB7nOfpmto2VkMYs7fp3tT7+1VLqytfLG21tgG/6djnoD6ev+FX7TzZtGrruzH2eH1BXcxbgg+Yh+6QB9M8H6VnXaaYIhFDMUGV/jVs5OCeo54znt1rdewtA2FtIOnP+jk8/XHSsi7tbcIxFtCME4/0cjjPH9M01U82auokr3Zk+RorRAq7fdz95d3PH5966GwisrhfLW4jijiwuWZQTgDoM1gGCHcEEEW4kf8sCR/Ku/tdBsYo0LwQMxHzfulwfwIOKUmurMPaKatJsvWtvaW8QNsQwb+MHOfxFWMik2pbRiOCJQi9FUBQPoKZ5z/8APP8AWsyV5H//0/oi31GC4fYMqe2anu9hgIYbskDGGP5hea5AI4IK9RXQpI11bLGQNwIyGz2+hFXJWNHHsQ+WzYXaOenyTfTn5vasy4LgMdmNuFHyS8gZx39e/pV98RsyovzA9llPB98/ypMK6kPGP4VHyS/h354/KpCN0YGJ2+dE2qMqMrKTjH1q3ZwRSyM9xFnLZYhJuntz9astNbW7Dy48MScjZL1znucU6OSF1DrGUJ6gpL+mDQU22tDOudI8uX7RDGG/iK7JRxkDHX610+nuktqpUFfUEMMH6NzUGwyOm1RvPIJSUDqT64HfrVq3hNsm0hR/u5x+pJoJiydgO9N2j1qOWQdRUPm0Gii2f//U+gPsqgZrC1OWRF2R9DwwwzZH/Aea25Zz90VgalYPPtlwpK5+9nofTBFVHzOmV7FeHUCCN6AFRnO2XqOnGefpVyK8imjWMA7u3yS46/XNc/8AYXBGQm0Y6bwemOPmpsDvbS70XHb7kmOePWtHFGVzppLYSbTtPtmOXO4j65xU32RVQAgnJz9yU9h78df84rPt76GUhJBh+g+SXA/XHXFaGVkY7FxvHJMcoHP41k1bcvmb2LI2xsysrHKnJ2TEZ9uen0rQt2ZodpHA4HysvH/AuaybiB2YEsgAAznf/Rqkiv7OzjKlhn0XJ7e5PeixNrGn5WeaPJFc7Jr+X/drx703+3X/ALtVysfOf//VzNfMy67fqs0gAuJAAGP941kb5z1nl/77Na/iH/kPX/8A18y/+hGsevooL3UfZU17qJ7eWSNyzM0mRjDsSP0IqyLk9Ng/Nv8A4qqSdTUneoluZz3LD3JAXCAY92/XmpBfS+g6Y6t/jVJ+lApEiTSzSSFhI6D0Vjj9Sah/e/8APWT/AL6NOPWkrVLQ6IpWR1Pgu3+1eIIoZZJCpR/4vRfevaf7Dtf78n5j/CvHvAf/ACMsP+5J/wCg171XmY34/kfPZt/GXp/mf//Z",21:07,image
5,01/12/2019,viewed,blob:https://web.whatsapp.com/00689c26-6bb9-4928-bea6-84f2fcf586ce,21:07,image
6,02/12/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAMCAgICAgMCAgIDAwMDBAYEBAQEBAgGBgUGCQgKCgkICQkKDA8MCgsOCwkJDRENDg8QEBEQCgwSExIQEw8QEBD/2wBDAQMDAwQDBAgEBAgQCwkLEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBAQEBD/wAARCABkAGMDASIAAhEBAxEB/8QAHQAAAgIDAQEBAAAAAAAAAAAABgcABQMECAECCf/EAEQQAAICAQMDAgMFAgoHCQAAAAECAwQFBhESAAchEzEUIkEIIzJRYXG0FRYXGDNCdoGR1SQlN2R0lKEJOEZSVliChLH/xAAcAQABBQEBAQAAAAAAAAAAAAAFAAMEBgcBAgj/xAA5EQABAwMCBAMFBAoDAAAAAAABAgMRAAQhBRIGMUFREyKBMmFxkaEjsdHwBxQVFjNSgpLB4UJi0v/aAAwDAQACEQMRAD8A/QLK6eqZPHPiAiwqrMYQg2CHfx4/vI/YegiLRmsKUwuR4tfgoF9Z5nkCpwA33BPsNhv58ePp0yIXmlns+oiqkcgETA7804KS36fMWH92/VPqrA0NZa/0jo/UTWbWBm07lchaxgtSxVbssNjHpGLMaMFsRhZ5QYpA0bczyU+Oq+9pFvqCwpcgjtTN/pzFzCyIPLFa2mu6uezensZmqH2dNd5CrkKcNuvbjmwMS2I5EDLIElyKSLuCDs6Kw9iAfHVke4WqTsf5sevtx/vWnP8ANOjqbUmnKt8YixncfFd5pEKz2UWXk23FeBO+55DYbedx1ZdHwyW0gEdOvWkzcNOyhpYUU4MEGD2McjSz/lB1URsfsy6+2/L4rTn+adYptcahnT05/sua6kX34vY02R/1yfTR6nXClJEEU8c4NKeLVGSgcPD9k/WSMp5ApJpoEH8x/rPrb/lA1T7/AM2PX2//ABWnP806OMZqLG5G7YxiZGi12vJIrQRWkkk4qduRUHdfJAII8Hx+vVr0g0GxG2PSKYt32X0b2FAiYwZyOYx1pZfygap/9sevv+a05/mnXzL3D1RHGzn7MevtlBY7WdOk+B+Qye5/YOmf1OuwKfk1wr3FuHKYLUWvpGjtVMzg5Zqk8agLLWli9VApJ+u5IH5EbfqntCHtXpPvbaTMYmpQq4SZ8ZiL0vD0oLCtCEsTSHYIQfukdt2LyM+44M69l687Tadt918dpLC1DVo6m0/nM5coGV2qPeq3cX6UixMSsILXJ2cRBQ7uXcM25PKWuuy+bh09fp1vgshajyF4X7LxuzJcR3WZq/Iopbk0gVm348lbbfyMr1XR3tLfcdWSW1j2h0k9feK0hvWGNT05LaYS42ZjuAMgfH/FNifvF2ueZ2l7raTZt9t21FWY7fQE+p9B46nXJ1LA6RuVUs5TGUxbbcSlE+VmBI5LsdtjtuP0PU6CpsWQAPFX/cPwp9NsXEhaSmDnlXXGktear7dwLho6QnprCFjp+svoxoG4q9SRiqID4URPxhZgoU13b0C9dPaixGpe6OjreJyUdwRaSzkE5ClHimW1iuaSRkBo3G/lWAI3Hjqk1tpjG48y6mpY9ZJJJEjnrhAyFpXWJpgCDxYI7ctvDruHDbKQpe5sTaK0zLndMZFsDmKi1aUOQxkQhttXaxEhr+F3ZGUhVTYoG9Ngu6rtcnNc/YV8m0eBUFDB7Zx/sfLGKry7BrV2/wBYSdquXuxzkeuDz7zzp+6k7Xz5bVeptT/ByzTzYwjF8ZYwptNXMR9/mVl4IQxKgc9/JHyjWT0f3PGKy+Fp6WsTxZihh0Mq5KBDBLWij9VQrP8ANyIKE7gbL/WHS87e9xNT6J13hMdZzGSytPNTU6t+Cxc+ICT2GSMupbd2KuSpPgD0jvsW266860DSOJF3jPiBAMQMyY27SIgjsPrWRa5+jfT3nVKbecbK/EJKCkbvEDiVTKVZhZAIyAEwZFJ7P6I1Tme1OnsBY0/PZvUbkMt+lLkkLzpGzlt5eXEBzxOw8KGAAAXYa+hNFdxMJ3Ijy+oa1u5ReosL2heiWON/QULvGG5yceJj8jYs3PbcBumbdORXUleWpDamhWH05kLMkCbuNpN+QDHj6g4hXO4j3MY3LYsjVtvna9iXHQzUY5IeLND6jrJtNu428qQxi2Yj5Qz+QCx6njU3A2praIVPfEmcZ/PWaYXwLZLvmdQLzm9rw4ymD4aSkbhszIMkYg5RsJVK5l7W541dY5GPFxNlM5miK6SzIkbUfVDbl0+8VW3PMcuW0a7DcDerwOmO6wu4fMxQX0jxVV6ElW1aEZsLLK4Mm3I+IlY8QzAEKhCnZQrP21DUx+S9eC3MWuSemqSu0rVS68Vj2PhmUsASylSQSdh4yTrnHv46KrDbWOrzlsFpHUPHsVii/EVZgW5M5Yn7n22kU9dOqvKQpCwDPf4RjPavCeANNaeZft3HEFsQAkpg/aFyVApMncT8RANJyDtn3UXT2YpXMY9s2HqitAuQRS0KxShV5s5/ondW4kKu+yruF5Eiw2ie5J1Lh8hlorXrQS1JJsg+T5RxV44wJawg5EBpCo5Oo2Y7H89juxS1FSksZKs9idksSTQ1BaldTHxPg8x5LHgeO4Cf1eWzCTfxmQNACpYW2/xEwMCysXkRHLbBuTM4AC7ksf62wA24hPay4qVLSkTI5HqAMZj89oFR7X9Hen2KW0ouXtqSk5WkztUpQClbNx9qBkERKSFFSiLZ1T/OI0T/AGL1T+/YLoX7f4nGZuhrDGZanFZrz6qy6ski7g72X9v16Kc6d/tEaI/XRWqf37BdDHazH1Wv6qycis08eqMsibsSqg2pPIHtv+vQK7Eo2xM857Vo7KlJVKOdAOS+zFouO9MmPhxcFcN93HNjUkdB+RbkN/08e23U6ddpQbD+3v8Al1OgZ0eyJnZ99WBOr3QAG+vm/SjyVOehI5RZomQsFBK7j3AIIP57EEfn0qrvZjL6h7n6f0xrXWkN7AXcDlMoaOPxjUzNPBNTjiay7zS+sF+LduKrGhYKWVuK8WxDYkmnkjaF0AHyudtnBH0+v+O3WJwR3k0eD/6Qzn73iuiKbO2unA46gKUnkSMj50IN060j7JRAPpQV2++y5jtKa+h1pqPXl3Uc+OkebH0pY2jjgmYEes5eSR5ZNmOxLAAkkKCejW/iu5NbWGazVDIn+BLL00grSWF3hCND60qBvlVCnqgruCdidieO5Bk8ZlJ72XvRi/GxpLWovTtDmGYNykWKVjAJFZhszJ5A2PIAKKx8drmxR+GWw0cxpx1zJKY5VaUOWeRvPsyDh4XfdvHELyJaz2WKShlAjtGOYPzxQTWLRWtFBedWkoMgpVB9lSYJjlCicRkA0F0cF3ysw4t8HryvJUnVLNqdvQnMRkfd4gfm9TijcgQQp2AHjbex1RU77T3sLHpu78PWTDI2QctVZ2vqknJeLjyGPAcgeIO3jYllJzidR0pHiw1Zq1OTi1aCMRosDOSZvV+c77ltw68ipHhSARL7nMNqSxnZp6M1pK8/pqjxOvGDcBJJPLhg/HlxAVlG248u3Gcb9RVuLaD/AEjrVeHCDSG/Dbu7gCAP4yifKQR7UxMZiJBIOIijzWne6mV0jiw+Y9HUNFLkdqSo4jjtfI4jIXkAOfFACTunPl4I8UscPf8AqYgUrF+k12zYX4NWkhEqQiORZEY8/nbwjBl9iykg7MOi6fEazlWrEbF1zVWJZZVmWP4srJDJIxUSH09+MyKAT4kAJUKCdStg9Vm3UkzcFy9JBGm8laxBCVP3yy7eQYwyvHt6RQt6YLFdynSTflI2ltJEzkcpM/Kuv8JNvL8RN2+hRSEkpcjdtTtCjiN3UkRJMmYEU1vGd8MffKYu1PdpyvkN3ms1+aABhWO2wA5bIfHgEncKCdtHCYDvqdb1sxnkqGvRusskwljZbVR2RWVFDBk4gs6hh7B99yUUF2Ox+ukeRsjPkJlMUAcJYi5h+MhlVDsiMBI8fFuCApF5B3Icywy31xkIygAs7MXG+/uxI+p2O23gFgPYM23I+FXYcTtW0g/0/X4jp2rjnCLa1habu4EKSqPFJEpAEQoHB2yodST3NAud/wC8Rojx/wCCtU/v2C6G+2U5rVdaThOfp6my7hd/J2syeN+r7VNlan2gNF2HG6porVJP/PYLql7QTx2auqZ4t9pNT5VwCCPBsOR+zx0KuT5YFXNpKiDFVtjubVWeRZcHkVYOdwACPf8APqdXNzR2JktzSCSWMM5PFQpA8/qN+p1VCnWQeY+lCyNZBgR9Pwojc8JRuNtmPgfQfT/oR1gcg95NIH89IZv97xXWWyPwOvkMPB/M7e/+HWBv9sej9vb+J+b/AHrFdWm35mjD/sij+81tKVh6MSy2VicwozcQz7HiCfoN9ukImgu7ul9N0xDkZ4oKNiS60eOv/fpFI0TGL0mAicrwb3YjZpdmBI36B6hH6dFWLxy2SpLcZg5E5Ej/ACaqeucNWuvLQ6+taVISpIKFbcKKFGe/mbQR0xmueNP6a7v5ulA8OrLr1TKzBDliplJiZAQ43k2jduTqdt2Ubc9wwOMfpXuImO1dWyWRtS2rpDY2ZLuyEAs2yLvvESTsTuBsVAACkkrzsOfhycFjC4kW4uSNKzWQnEl0D8Vbx/RK/n35FQPDORoy1dcGjcx0Chblj1Ph75cNBWPp/dEp6gkkCyKN13HNGJLBiV6cOovLSAsJnHIRJBB5T3FDrPgixtDuDrijBGVzAKVJgSCQAFmM8wDkzI/pXSXcbH6sxWRy+QttiYq06yU/4TZ0hZy5QPv5mKAhR9Pm388F2HIu2PcXFZOa9Uaq14RTTSZCva9GXIyGxG5WTzuu6j6AL92AffpgXsZreeNq2LuyVJUhCx2LQSVXcJOEZ+Dq7bO1dnX5QQjBT8x338lhszeqYeOOV1ehY9ecvIvqTLHHIIgzgAhmdo2bjsDsykshZW9DUnQoqgZ93x/H8nNelcE2CmEseI5CSSDuE5CR/LGNgIMSMgEJJTSzi0D3piSeOTPWJm9atLF/reQRcI1l5x/Lxch+UYbyPwjb3JFjpbQPdvG5HDTZjV81hIZIZrTm0xVYgzmWBotyrs3NQH/qhPH0PV/jNOa3q4iKibtpLQrsvqtbV41kHHgSG5eAC2wA2JUcwR1fYyhqOvqWzensO+KsxxmKtKQGqvxb1AOLFWB2hA8bqVk2LB9wl6k6sEEDIjl7orltwPp9qUqQ475TIlZ6qCiO8SB8MEEEAgT1k8Kd+tGtOwEf8StUgk/n8dgulTW776R0Rm8li5a7yTZO5PcijpSxyI20jRk8mdQXf0hMVG+yzJv7jqfbJu57HZHTVzTdtob16pkNNxrGm8hW5NSldk8+WCUmAXyWLAbHfYpcW9O4vts8EmIuR3dPZmG4zywnfjK0Ss5dh94jxrIGI93VPO4I6yniTia6ZvHLCyhJQkncQT5gAoJ7CR9/SM3y2Zu3wsW6cJiTBVkiQIHu6n0rouHvRpm5Eto17sZkHIo9R2K/oSoKn+4nqdIjH4+/DTiGJimsVpB6wf59+bnk4YLvxYOzBlOxBBBVSConVH/fHivohn1C59YVE1ZEcLa0tIUC1B7qUD6iDB9TXWFzKx1btfHzV51E/lJio9Llsw4k77g+3jb6jrIP9sGjf7HZr96xXUylmtQrPbuWY4K8A9SSSRgqIADuST7DoT7ad2+2vePuFpHU/bDWON1FjYdLZ2pNLTk3MEyWsVvHIjAPG2xB4sASrKR4IJ3G1CgpW4zVZdCgMnE4pl68u6zgp0qOhWow5K7Y4NZuURdiqxKpZpHr/FVndSQE3jkLK0iEoV5FQeHv9NL3DfRtbRt69i61cR2s3BVvxxV7vwYubStJVFWKuYmjHqG2ZRJKimHjvKGblqOmtQRSaeztPGZKN+Mj0bcccwOxBVjG2/sdiDt1guYPS2ZlvwvXrC5PRbGWbFSUwXI6zg/drPEVli9yVKspU/MpBG/U2o9LeXvxmMJobubqLWOjsVSzPbSrcs2Mdj861uveNfGV7xEdiStE4BFqOMkw/KfOx3A6s7XdPWVTUd3T9jQGMr/HVrcumbFjUHBLslaxBWZL20B+DEktqExGL4kshbmscnGFyfEdtO3mncX/AAXjdIYmGkll7vCSusgWZovSaTd9yD6W0Q/KMBBsoCi2tw6cy8T469FjbsdmKSu8EojkWWJ/xoVO/JW2G49jt56VKlTovvVrnNYSpl83o/TyrFqe7pvMGrmZlarKubfHVjWR65+Kj2Xk8rPBuUbjGDuiW/crW/czTl6WDS1DTLrFxko1LLTz3s3KU3joQRqY1geUpYLWWeRK8cIkeORGkMBxJgdHY16VybDYeq1ANDSlavEhrh2DMsZ2+TkyKxA23Kg/Tr3NYDSGdngi1FhsRkJkB9BbteKZgD78Q4J+n0/LpUqXOb7x68wmZvYOTtpRlmtUr1/TjjMzubsVKzXgsC3FBUmlrsxtRPCIFtl0DGQQEcemXprMHUOncZnXr/DtkKcNloSsqmJnQMUImjjkGxJGzxo42+ZFO6jLkcJhcxXenlsRSuwSRtC8ViBJEaNiCyEMCCpKqSPYlR+XW5HFHDGsMUapGihVVRsFA9gB9B0qVcxfa4xWazWoNL4zCVlms1KOS1Evk8/9DmoxFR+e63XP/wAR+vQVDl8VlcU+fo5JKliVSuUieq8jSr9SioeS2A3zAMODsoJZDu56J1NXitfaD0TBKoKNovVO4/8AvYLpYae7U6a1udRz5WshepqPJ1YmVFDLFHYdVXyD4AG37Osu4r4Rv39STq+lKSVEQtC5AMCAZHXA6jrzBIp20evLG5NzYrAJEKB5KHTvy+nSucWyfcOCeylXDaekrmzO8ByUEk9oRNIzIsjo6qWCkD5VAG2wAA6nXWg7M6TjUR/CE8QBv6rj/wDDt1Oq7+6fFisl1geh/wDFEv2xxGci7A90f6pVfbesd47XbGXTvZvReY1Bk78Fh5v4OVC1dUCgOQTu5HIlUVWLFfYAbjn7/s7+1ec7X6owuCxwnp6u1fiJ7uoUkjIkxmFZ6kkMjb7GOaQxyoqkFlWeGQgB1J6Up91seNGZ77TGvsi1DRZCLpSnMXjjbHc+EF6SNgPv7kjhkLA8IGhA4F5t/PssdtNS6V7l1u4mv70VzVncHD6gyl2aCSRofhEvY5aax82JEfpNzQHZkjkjjYAx9bK0kqwMUwtSUJk+gq87jZm5pvvVfzeOrtJbqWasgdVA2iFaHmjufwq+/p7jc7ye3vtd6F1Zpqp3L1XrqzfjTH2qgER4guzGXcoAByZvoRuduB8LsxJVa7d5PMd0NRZDLYsNg8vSFZbAkjJB9GABlXcsGV4iQdvBG/5dL2l2F1z6FnGrVrVfh2WaKxYseslh1cBlB5GQco2kKsw8ELuPp1fw7Y3NsG3VhJCEJJkZBUkn1TB+E8sV8wLsOKNF1py70+1U625c3LqUlKgEuIaeQhROPI8Fog4BKIChIojzfe/TGosBmo8dWz8D5PF2YI4rSRCJZDEQpK8y6Ek8SAPffcb9K6X+LgwFeHHSZetqeGwsr3HkhSnJt8vz/MDtwK+SFAZfxAAdGWZ7b92NQpXyOY0tWiuLSSo0UFmBQCi7hzxYKTu2wIA/BsVA4jqw/if3dt6Rj0LLpTHNQE28U0kkYli5SFixf1TsByYbqvLjuACfBk2gsrJsJYcAkhSh4g/7T23Dl5YE1WtdTxJxFdOPajZuLKW3W21GzXJnwVIwVKDKyd4Du5QRB8vYX181yexaw+Z1NkMzYrZCN5oZ4x8LHII5Cxi3kbfi/EL8ibfn9OmH2WxdXV+Svdxs/kIr2VE3pxQLyHw68dlfiSQFK/gA3AG535lgofnuzevUuWKNDT7ZCq0kf+ltZgV5THHwWTZn3Bbwx87gge/R9nNBao0nq2HWnbajBKtwcMljQUi5H33DEgcPxeNiVYgjcEgRH32F2aLZtwBShzkD/iiUn+XcfhkQetWTRdK1S14lutau7NxVu05/D2rJP2r4Q8gGfFU0kgwnd5XNyIKUJq51D3w0Xp3PfwBMt21Kj+nLNXRDHG4/EvzMCxX68QdvI9wQDundq5CnBfpTrNXsxrLFIvs6MNwR+0HrmvPdiNaxZSVMTjFv0J3E0MktiIzVy7sx3LuDzBYFiOYIUFdjv0+NI46TSunMXgZ2hK1YFjd0LEF9tyRv9C3M+QNh+Xt0G1BiyaabVbKJUeeR9wyM9DWm8HavxPqOoXjWusJbaQfJCVpPMgDcryrBSASpJMEkHnCRvOkfzidEf2L1T+/YLqg7VDePVnjydVZf96fq+zcdtu++jMn6H3MGj9TRTS7bojtdwhA99/Ijfb9nVB2slhMOqpF3CvqjKkryDEE2X8+wOxO+w232P9/QK49mtKY50ZyAByDvvv1Otd7tRW2lsxI2wJBYA/4Hz1OoO4d6f3J70j/tOtTmrdudAXsTRuaf1bq6ph8rRni3jlqelIwjGxHEBlQ+P/KAdxuC5dgveHRqgAAaOzXt/wAViup1OpbHOvFx7Ipj9eH26nU6lVEqH26n19up1OlSr3rwe3U6nSpVNh1NgT5A6nU6VKltqHYfaH0S2w3XReqdvH+/YLoL7MZi1a1X3Fwcix/DUdQWZ4tgeRaa1Z57nfz/AEa7f39TqdQrwkKbA6k/caIWSQW3iRkJEf3poys6WwU9iSaWgGeRi7EuxJJ8n69TqdToabZk5KB8hTQtWCJKB8hX/9k=",10:22,image
7,03/12/2019,viewed,blob:https://web.whatsapp.com/fb2a3c06-00cc-4d51-b569-0bb53dca071f,10:21,image
8,04/12/2019,viewed,blob:https://web.whatsapp.com/827d0eac-b5ea-4d50-8e66-7ce323d44f48,10:33,image
9,04/12/2019,viewed,blob:https://web.whatsapp.com/910fd453-3397-4515-9dfa-34e1fb0aa349,15:19,image
