,date,status,content,time,type
0,21/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,21/11/2019,received,Bom dia,10:38,text
2,21/11/2019,received,Gostaria de uma  marmita,10:39,text
3,21/11/2019,viewed,Bom dia,10:40,text
4,21/11/2019,received,"Sou intolerante ao glúten somente, gosto de legumes, saladas, carnes,",10:41,text
5,21/11/2019,viewed,Qual endereço,10:41,text
6,21/11/2019,viewed,Não costumamos usar glúten,10:41,text
7,21/11/2019,viewed,Só no molho mas dai podemos mandar sem,10:41,text
8,21/11/2019,received,"Trabalho na secretaria de saúde, no container da castração",10:41,text
9,21/11/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABkAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQAB//aAAwDAQACEQMRAD8A+nhzTsUoWmpLEzGNHVmHUA5IqriILq4itLd7mYkJGpY4GTx6DufSs9dXVJVivoXtS4BTeVYNllXGULYOWHB9eM4ONO7tY7y2ktZs7ZFKkjgj3B9R1FYU+gT3c/n3l40hWPZGFQKFYMriTBJBfKjPQEcYouFi9e6vYaexW6kCbVLuT0RQrtuPthD0qtL4g0+NAwEzEyRx7RDIHHmHCsVKg7Tg84xxjrVafw2148s19ctJJKNp2qFUAI6AKOT0kJ5J59q0L3ShdTNcpIY5SIdpI3AGF2cZHGc7sHmgBV1fT2ulsxIfMd2jU7H2M6AllD42kgKcgHsfSopdXRL2Swht5ppYwh+UAKS4Y4DMQOAuSenIAyeKjj0aWO5hf7STBbzSTpHsGd0gcEFs8qC5IGAfUmpdQ024upHltrk27yIkbELnKqWJAIIIzu6ggjtQBWTxNphlaKXzI2jQO+ULBBudDvKbgoVkIJJx3BIrRi1KzuJzbxFiwLLnYwQlDhgHI2kg9gex9Kppo0Yt7iBmA+0W4t28tdqhV34KjJ/v+tMttDW31D7csgHzO2EQIz788SMvDgZ44Bzgkk0xG5ikp2KMUAMpaXFG2gD/0PqPNcEujXsVvPex7xcEssaKMEBmwST34rvsUtBx4vA08RZz6Xt8+vy6Hn8tv4ikMMWHGxAjsG4OHznr1xj3prWviN55smQEAn752vhgQF7Diux1AMUUKD+GPUeoI6VVRp8lQW2gL6jj8D6f5NS52drHJ/YsXr7WX3/Lt/XzZzEdj4gEyNiVQY3/AI+AzbsZ57ZqZrfW1FstpDLH5RLuHk3Bzxx17+lb3m3aSBcnkDqD35P+etIZb4R8FiO59+Pce/cdvpS9ouxUclgo8qqS+9X6eXkQ6dBqSSXsc+7Y5Jjd2+bPsMkAf5+nN/2dr4tsRrKo3qcb/myAdxHPQ11hmvDluR8vAxxx3/Ec/wCcUnmXhUlS204xxz7D8utHtF2Lq5RCpGMXN6X69/l06Gyg+Rcgg4HB607HpWMTeZdyWAXHHOTnGO47delaloXa3VpM7u+fr9T/ADNUp3PTcbEmKaQamxSEVVybEODS4NPpce9Fwsf/0fqTNeePe39rqV1OjOdrTDHzEKP4CQflxnpivQAahuXZIGZDgjHP1NDdlc4sZg5Yjl5Z8rTOWjv9XmjtXld4W3Mky+WOdo3Z5HccVDDqes3NiWZmilWRcHyxhkkOBjjt1roPtk8O1JcMWGe3+P8AQ02S+kcMi9h1XOeuOPx//XUe0Rj/AGZVentpbd32SXXS1r6dWyppGpXtxfz290GaIFvKfbgHYcHketYsT6vBbz6qszEZZFUksWYttHyngYrp1vWRVRRux94t1z9Poc1PPdtFKFAG3buOev8Anin7Rbjllk5RUZVXdXs/N/5dPLTYwItavd6LcK6sYGBXZ/y2DYB6e30qk+t635W1UPm7owFC5JGzc3bvwcdq62G8MiOxXBUZAxjNQ/a5I13FxIS2NoHK8kZOKPaLcmWW15JR9u1/w39M0YJfPhSYAqHUNg9RkVLmss6gdxGOMDA6nJP/AOursE3nRh+h7ihSTdkeootLUnpDSZpCaoA4pajWRWzg9Dg/Wnbh60BY/9L6WE/qa56TxAEv7m1lQNFGhK+rMoyRn8+1XPtadwaqeXpzl8xAlyWYkZOSMGnys48XGtNR9hNRaevmuxTbxLE0aSPagliQfm4woB4OOevSp212AsyLbDbhwCzAElBkgjsKjmttP2siwjBy3OeM4zjnjpk1MV07LSGEEuCCcA59e/0NQ7dTkjRzDrVXTp9/Tr/W2pNqch0pb6KFEkdgFGA3U9e1QReIs+Sl1AJJTwxHBHzbQAvOT361YI08W5tvK/dFvu++M+uaiMWmlQohA2DIK8EBW7Hg5zQ+XqVLD41uMoVPspP1vq9ra9/wHR+JLOON5VhA2SCM88lTn5unt0qCy1gS7na3XaB5j5YZUHJAUYGRx09ae9vpgAURJhMH5jjPU9fb3qXbYKwzACYtyggZ+514/HNF4rQcKOPunOoreS8/T+vK+lrT9Rg1B3jeAR4UMOQ2VPTp0PtW5G0SA7QBnniucgls7ZcwRhA5PTjpzz7DNXBdx+4PQjHTHWmkm9Duw/tY00q7uzWaQ9QajEhBzWb9rj9T+VNN3H2NVys150WEt3ILNKcsSePen/Zm/wCerVUF3GR96l+1x/3qr3ivaI//0/c3dEXIKH8R/jT4pLaQY2jP1X+hpwls8Abx+dU77Ube0i82Ha7gjjrQ68Er3BYabdrFuQQ7gVONpznIxkfjUaRQhVVHQquAPmB6DA4+n51z9trSwuyuGbzXLAuwO3d2HAwB0A9K2YJQyETtEx3cFTj5ff3x6f8A16iNalPW5csNVho0WjBDym8AHtkeuegprRBX3qwH6d89gO/NWN1rnIZQPQYo3WwDbpFOehO3inzUyPZ1Ck62+wZbAHHQn+lRNGGYMjZAYvyO5xyOPYVHfapYWe1SolY8ZG3t1zj1+lZFzrzT7LezQwtL8okwWVD2zgE8/THrxSdalzcreo1harXNbQtTXqIxCZLKxBBB/jG0/mBUst+YMF1Lbj34J/DFV5NMkaVpY5xuMpIJYfd6j06Uw6fdmRWd1cDqPM6n1zXdGNDSSkj5ypicxi5QdF76Ozta+9t9vx2uTNq1o20A8n2/xFTSyAIJEXzA3dQTj9BVH+yJ2dQ8iBQp6MOD24+vWrqWt615FcSTIqDG5Qw6DqMe9EvY/ZmVh6+Of8ai9Wlovvfy/H5MWO8+XHkvx7GpPtn/AEyf8jW6Gtv7y/nTt1t/eX865vaxPa+r1D//1PU+1Z+oQz/Z2lVSQgz6fzxV8yeXHvH3icL7Y6ms9kDA3ErMShzwxGfQN6g+h7V4sKcfts9uU5fZKFrb3LGOa5UFVGHVT0cjkZ7Y/Wuh2CI4ByOCD6g8iqCXkNqDcXRCxS7fMz0/eYx+IJ61pyJhBHuG5OhJADKeQQT9aUqe/KhqptzMzdR13R9Iijk1C52eY2xVWOR2LHoAEU81dMgkQMhyG6Z4/MHpS+XbwxO10AyxlS+OpZugB9gefrVVbi9iaW7mZPs6DbHHGBtYnpz14HWt1Ri0ubQxdWV3y6mTfW1xOrPbjJHof8M0zQlvpoP7QuokVQzpszuOA2A+RjAOPSrVre3d6XRpPKZckgKu0L3bp271owTRTlprddrwg7c909/r3HvS9lBLmiynVm/dki0SqqHT7revYjqKYl6Ufb5QlyOhJXp7j/CmxT21xCz27qY2JHXhZF6qTT7eIh/nAzJlRyDgDljx+A/GojTfOrDlOPK7k4m89QUiMZxkgnPWgntkZA6ZFVJ553dPsbhIBndt5bI65zzz+tJHdM8v2ef5gThXxg57fhWkqafXX8CFUaW2n4ltScdadk+tV4HLxK7KUJAJVsZBI6HGRkVNmsDc/9X0mQ/Kv+7/AFNZyxgbhlsMcnJJrRk+6v8Au/1NUv4vxFeLN/oe7TWi+Y6dVUPFgFQNuDzkAY5zT7zVLyzIWNgwCKRuGcbuvpn8cmkufvyfWqGsfe/7Zp/Kuii/fmYVkuSAljreo3Ol3V3K43pdFBgDGMGnrfXE2mxySEEyzOG+gUdPTpWNpP8AyAb3/r8P9avQ/wDIKt/+viT/ANBrWbdn6GMEtPU0dNOIp8ADK88euam0xf3744wjfyqHTv8AVT/7o/rVjTP9e/8AuP8AyrnX2Dol/wAvPkUbSZrRoIIABHPL5brjjB5yAO+f5mqq6/df23Dp/lxeW8MpJAYHgZ7Nj9KlX/j4sv8Ar5H8q50f8jTbf9cJv5V00fgic1Ze/I6A3csjqV/d4/u5/qTWrbDzbpFbuR0+tYEf3l/D+ddBY/8AH3H9R/OuOTd4+p1xStL0NYj5m/3jS4o/ib/eNFYvc0Wx/9k=",10:41,image
