,date,status,content,time,type
0,13/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,13/12/2019,viewed,blob:https://web.whatsapp.com/1a262357-189f-45be-a951-b5f9b84dbf07,13:19,image
2,13/12/2019,viewed,duracao do video: 0:10,13:19,video
3,13/12/2019,viewed,audio: blob:https://web.whatsapp.com/e663bef4-ec70-4263-9b02-185b07c3f5b3,13:21,audio
4,13/12/2019,viewed,audio: blob:https://web.whatsapp.com/95f07546-795e-4491-861c-c6b95c420316,13:21,audio
5,13/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",13:24,image
6,13/12/2019,viewed,Qual sua região pra eu adicionar aqui?,13:24,text
7,13/12/2019,received,"Rua 254 A, 320 apto 601 em média praia",13:24,text
8,13/12/2019,received,Entre a 2 e 3 avenida,13:25,text
9,13/12/2019,viewed,"Maravilha, atendemos sua região sem taxa de entrega",13:25,text
10,13/12/2019,viewed,Obrigado e um ótimo final de semana,13:25,text
11,13/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",13:26,image
