,date,status,content,time,type
0,26/04/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,26/04/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:51,image
2,06/12/2019,viewed,blob:https://web.whatsapp.com/0c8319f5-ad20-457a-90fa-f0bf980f71ce,09:47,image
3,09/12/2019,viewed,blob:https://web.whatsapp.com/a27e0215-4d1e-4938-ae10-8955f355732f,09:39,image
4,10/12/2019,viewed,blob:https://web.whatsapp.com/1f855ed3-5a11-42aa-864b-b10a9f3bf7d4,09:30,image
5,11/12/2019,viewed,blob:https://web.whatsapp.com/dd206969-0982-4c4d-92d8-a12828f5f9bd,09:16,image
6,12/12/2019,viewed,blob:https://web.whatsapp.com/6e3b4ebe-7e01-4503-97cd-616016816da8,09:34,image
7,13/12/2019,viewed,blob:https://web.whatsapp.com/03099496-467a-4bab-bd8a-7117bc5e94c7,09:41,image
8,16/12/2019,viewed,blob:https://web.whatsapp.com/6b9b882e-49f0-4c4e-a743-61549ef7a8b2,10:12,image
9,17/12/2019,viewed,blob:https://web.whatsapp.com/90b6a410-8982-4099-99fb-34d1e400b414,10:03,image
