,date,status,content,time,type
0,26/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,26/11/2019,received,Bom dia,10:21,text
2,26/11/2019,received,É a Fran,10:21,text
3,26/11/2019,viewed,Oi Fran,10:21,text
4,26/11/2019,received,Meu celular deu problema,10:21,text
5,26/11/2019,viewed,Quantas vão hoje?,10:21,text
6,26/11/2019,received,Hoje vamos querer 4 marmitas,10:21,text
7,26/11/2019,received,desconhecido,10:21,unknown
8,26/11/2019,viewed,3 sem é uma com?,10:21,text
9,26/11/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",10:21,image
10,26/11/2019,received,Hahhaa,10:21,text
11,26/11/2019,received,Ok,10:21,text
12,26/11/2019,received,Obrigada,10:22,text
13,26/11/2019,viewed,Obrigado eu,10:22,text
14,27/11/2019,viewed,blob:https://web.whatsapp.com/70bda0a7-83fa-4f74-869c-11b795c7ac78,09:36,image
15,27/11/2019,received,Bom dia,09:42,text
16,27/11/2019,received,Hoje apenas 3 marmitas sem salada,09:42,text
17,27/11/2019,viewed,Combinado Fran,09:42,text
18,27/11/2019,received,Obrigada,09:42,text
19,27/11/2019,viewed,Um ótimo dia,09:42,text
20,28/11/2019,viewed,blob:https://web.whatsapp.com/0e049411-d91d-4f1b-a1ed-57476238466d,08:55,image
21,28/11/2019,received,Bom dia,08:59,text
22,28/11/2019,received,Hoje não vamos precisar,08:59,text
23,28/11/2019,received,Obrigada,08:59,text
24,28/11/2019,viewed,Tá ok Fran,09:01,text
25,28/11/2019,viewed,Obrigada,09:01,text
26,29/11/2019,viewed,blob:https://web.whatsapp.com/974e1947-af80-459f-98ad-0f870aebfbcb,09:21,image
27,02/12/2019,viewed,blob:https://web.whatsapp.com/8fd2f5f0-0e43-45a8-ace7-330ef98d0cb6,09:18,image
28,02/12/2019,viewed,blob:https://web.whatsapp.com/8fd2f5f0-0e43-45a8-ace7-330ef98d0cb6,10:22,image
29,03/12/2019,viewed,blob:https://web.whatsapp.com/11ff3350-3fd3-4133-b13c-77d7a9fccb0a,10:21,image
30,04/12/2019,viewed,blob:https://web.whatsapp.com/aa90ff11-590b-4ca5-85be-448478dbe7fc,10:32,image
31,05/12/2019,viewed,blob:https://web.whatsapp.com/9fb1c1fc-cdf3-4767-96b1-145b6c668095,10:34,image
32,06/12/2019,viewed,blob:https://web.whatsapp.com/0cede27d-c7d8-4725-b807-5a07a730b913,10:41,image
33,09/12/2019,viewed,blob:https://web.whatsapp.com/1cb26654-0871-419e-9189-6aa69c0031cc,10:35,image
