,date,status,content,time,type
0,12/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,12/11/2019,received,"olá, gostaria de receber o cardápio de hoje",22:24,text
2,13/11/2019,viewed,Bom dia,09:01,text
3,13/11/2019,viewed,Desculpa não ter te dado retorno ontem,09:02,text
4,13/11/2019,viewed,Qual seu nome e região?,09:02,text
5,13/11/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABkAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQAB//aAAwDAQACEQMRAD8A+ZY3fdnJrTilmQAq2fY1lKuDwy/nV1OepX8//rVjUjc3ppPodTY6NqOtSyPZmOOJXij8yV1jQPIuVUM3UnBpq+F/ELyiAWr+ZvWPBZR8zu0ajk/30YenFb3hjVdU0aMwXWjfb4ROlzGJFcBZFTZk4UhgR2PQ810UGv8AiQYmGnRsyzlxJI/zFd8kqo2SqkhpGOdoJ+leVVhmKnJUaSa0t/Vzuo4WclpB/czhLfwtr1wtyPLVGtJHieNnVWLxKWdVGfmIUZ4/DNbMPgjVnl8i0u7WZ/sv2sCN3wUJCooJQAu5OFH61063XjdheRTQQKZoj9qjK7Ny+X5W5xGeMKQeMdBWfZWfjS0WAW19b23nwpbxyK7K3lxyEgbsLj5sgknkcdKTw+ZSTfur8trv8Lv01OyGErpXUX93z/LU5jQdLs9SstUuLi5eO5s7czRRKPv7T8xYkEYHTHUk+1dPd+FLC4lsoLSS4tZLi3uGAuSOVhi8xJWAA8sSFSMEscc/WhHoN8DcXjalHHJOWjlCL80gkyWwA4yvHOOOlat3EZ2WLVtdluBCjMkhd8FnUfKN24g9VzwOoratlWNc3KErLX5aJfPVp69zR5biZfEvxXl5+aMq/wDBVrbWGovbTtcXNh5TyZ+SMRPGjZVtpDEsxAG5TgZAOeOEWyKqrkfez/UV37R+GR5b3F/LKzsPOUyBtoXAGOm446DIx0qI3HhAK0e15WziEjfjaM53BW64x0yK6sNl2JgnGrUTfnp5PptfX011WpTypL45pfPzt/XlrsefyREnke39Kzp42StuW4BbO8FcdMGsi4kRznd+laRpzXxHm4qlCC91kUX3fxqSoBIijGaXzkrWx5up/9D5gXrV+JcAH0OarKYwehq8cI0aKx2vkkcdvwpKx2Uaii9Uegx+JdYAW4tp0xajh4YpCYwSTySE7k8ms5vEN28RiW7mEed20RLtz0zgyEZxxnGafpmt2Fvo0+lzidGaXzkMLAK7BCoWXJHyg88Z7jHOa6+4+Ilq9reW1rprfZ7mPYwaQbQzPNJhsJyoMg2gFThOTgkVbxDve/8AV2/zb+89WWNxDd+d/el59vNnIyXWqzKZ3S8kHleaz5AwuQA5PlngngHOOKmtdJ8QX8MNzZ2k8kd0xVGkmO1iNwzwUwPkYAngkEZyK67U9f8AE80hibRSEvFnQQvvlV5JCrs6gnou9fLxwpPBJJrF0nXfFljZxWWm2Y/0LbJv2kyBHDzoGJJ+Ujc44yT+ArH+0INXjU09fl/wDF4ipy6t3/xMoWWi/bbHUr658iFtNZEZGLuXd9+ApMuDymDjPrgitC58D+IrOO8Zkts2UXnOixqWKhnU7Q0eSV8tiScAgZBNJDomr6tqB0yLELamwnm2sGjAVmBb92Tja25cDHOQav2KeIdesZLu5vJYh5jKzMCArRuD+9kDAj5p22jB78Ac1zVMyoR1lPt+N7fkzF1LvRX9dS03w619Lg2i3X750LRLbIP3hLbVOQUCoSfmY/dPGCa5PxJol5oun2VzJfyytcbgUYnY67UcPGd53J820kgcj8ti78OXxSK4v7t/OYEESbgUYxrJsZncAMc4wccg5rNfw54cSdmm1FdvnNDgPEpBBZfmBclRkKxfBXacDLcVn/atC14yv8mZOTvdpfceeu427D2qgzc81dn2pI6Da4ViNyk4ODjIzg4NVQylSSMbfSu7muZVqzkVTjNJxUsbAryM0/K+lVY5+Y//0fmRMZq6wCiGVvugEE+/+TVRZGJB4B9q0Y7iZVADEZrJuxsotnQaNpl7ef8AE2sofPhs2DyAMBnYDIwAJycKpJwDgDPSutvLzxHrFpqUKaYIVZRPckJIpVW2PuIdsHeYwwYgnrg81jaH4uuNF065s/KMonbIJcqnKPGQ64O9cPnGRyBXSX2p+Kdegi1GO0gWO8iktIVR8yNEG34K7snYyHBIHHtjHHiKdC8atbfpd/P9DZTnexXA8bW5uUkSGJrBIzNHcGMsqt5ezEchO7LKjfKD8+O5xS2tl4ln8QN4X1W6+yTLAxkMSRMzpFA5A3AoHJjJAZn4z1GKsy6l4w1S8n1XUPLi8yEhwixKRE11ldqEqX2zLgc57Fueaeox+MrjVrue4vGMkCTRo05UPInlNJIibd648p2I+bG04B6CsG8DCVvdv8gjKbNQ+D9a1aR7uPU/tcUt7FYx3Q3FlO5Sr8Ert3HHyufm6E5BOfpfgG+vIYJbm5a1FxIkcsJUrIu+YRMSCRkBTu59ce9M0zRdW1HTNPayu7hPMZHdwf3cKS3Bh+UcFmDqrEZHUemavR+Gj5jf2pqDlROIi6OE37ivlncc43qwYZBwM+lS8ywtO8F00sHJO97nn+s6OdM1a406KRbhIzlJUIZXjblGypIyQRnBODxWTLblFORt+vFeqPp/hq1hjR73f5d03mhp4yyoYAwU7cO4WQ7CVO04OMUxZvBlpdMksokRWkJ3eZKjRhlI+4QQWQtt54I+bnml/akZfBCT9ENqSWrPH3QY4qsylYX/AAq5cTB538gsIyx2hjkhc8Z98VSd3/vGvWiYyTII2RVw1P3x0oc9zS7zV3M+U//S+ZUU5ByPzq+EdV3cYHfNZY6VZSRhA6+4/nWbVzW7S0Ox0zw9e6vpF/qtu8YTT/LLrklmEm7lcA52hCzewr0Sx8N+KtG2FpLdf7GWWcZMvSQSBs/KMAeU+HO1SSMMcivIrDX9a020ksNPupLeGchpVjO3ftDKAxHJGGPHSrEniTxBOweS8mZgGXO7kh9+QfUfvH65+8fU1lUowqR5aiuv6X5GkYy6M9qk0PxIIrq3luAhigmcJBatKwa2uBIFG75ihkl4cZBHXIU1yN1Lqx0C11y71aedL+RobqEOVUojN8pfnORnAI4HtXmMl5eylWkmkYquwEsThR/COentSxWd9Kd0MMjf7qk/yrNYOitVBfcWoSjuz2C80LSLO2urn7f9iVpI57S1EhT90cF0kVi7LKFHBL4JAxncMUY9J8DadhtSvY5nj1IHEbu6vZAxgqdgGGIZjnjlcd68/ktL86cY5InUqdo3jYMZz1bA6VU/s+4dEXfEcDn99H/8VXR7O2qRnGUm+VyO+1ubwK+kTw2DAX7Sq8bwo/lfLHEHAMjBhG7mQqCpYYGcDAPnbMig4kBOCPzGO1TppLS8LMmfQB3/AFRGFWh4dutudsrjHWOGQ/8AoQWqVNvZGqpTlorv5GAwXswqEqGOARmpZI9naoYhmUfWixjUi4uzGbT7fnRt9x+YprDLE+5/nSbaqxlzM//T+YjtRyp+b9KuW4ikIjxwzCqZGTnHWrkagLxxSW51YeClLU9RTwtZo6Kby3hVl3Z8oOq9flYszkNx0x3FM/s/RIYg8t8qybiCqrFGwUAfNuEYH4ZzWb8OrOw1Hxpp1lq8K3NvM7o6PyDmNtvX0bFexS+BbLw58VrF4rWN9I1IyiNGUNGknlMTHzwPmGV9uB0rpdSCfw/1r/wPuPWlicLCVlQXfVvz/r5HmjTeGLczKNRuJkX/AFR8xsNyB8wVl2jH1pbd/C15NH9ms7i+KAecFErsSSfun5wBj1HrWMngrxBr2uapZaDZmcWtxKjkFI0Xa5wMsQueOgOa9d+G3hPxR4Vv9SsL4Cyu9Q02V7c7g2x4mCBmK7gMFwe9S6lla39Wt5evr5aA8wjCL5Kcb+nlb/g+p59fm20ayX+0NBntxO/ySzW2xWwPugOoBPfOc+1XhfXo0u+8QWWjrFY2+2KTJCeUXKhSq7t2TkYOCOa7PVG8S6Z8P9Sm1vUItbuBcwGNrdxMtqUdXLOcDH3QMY4z6E12mn6QLuXXNJ8XXaXsdzFYXckuxYFKlnCqQGIwDEBnIJpuvJ6pW+/y/wAvz7smWcVldxSXovT+vv7s+epfGmpRRwXH2QJHGfkkZchjnd82Vwx/pWU3jTU3heFBGI3Icrt6sOAfbqenHtXcfFW18SX/AIwg0m/QRWzMsGnqh/c7GIUHgAbs438ZHA6Yrsbn4TeDtPg/su+meOfyctfyXEUaCU8j9yzZ25/HHfvSWIm3/Xe/5iqZriuVNz37et/zPmOWVSccn8R/hUazIvRaluo1hmeIsCUYqSOQccZB7j3qn9K535nl1Y63buKPLA6H86XMfv8AnUJJ7UmTQZciP//U+ZllccjFXsyG381QOGAP0NVoISWwcfjWsImW2eEAHdtxj2PPWlGTT0FOtyfCbvga9a38ZaO5AwbyFTx2dwp/nX0boHidLfx7qvgnxEUCLdNd2Mkhxsdh5hUHPGVYsv4juBXyhFBPHIHX5SOQQeh7VFNa3MjF2+Ynkkmhzb3KliOb4mfTt/q3h++Gr+D31n+w7hNSlvEuo2zHMsrFxllKjjcARuB+UdcVrP468GpfaQ0usLPHa2l3Z3Ezhi75EQEhABPztHkeuc18nrHOEwFGcYFVxBMzfMKOZk+1Xc9wi1j4eeFNB1e18OXtxqd5qFs0DCSMpCFYEbsMq8rkkdeemBk1fvPiN4eubS4hNvcyvd6QmnynCBfMQNtcHcTgFj2zXgyRuiv8p5Uj86nRWLgodozznNNzbE8Q73Z3jfEH7V4RPhnXLVru5t5N1ndiTY8OPuknaS2OR2yD1BANWI/i/wCIkt95tbFr/wAvyv7QMP8ApO3H97PJH0x7V5xNbEt8nNXk0oFFX5ssAe3oCevbFLmZaxCaMeSaSRmLEMSclj3J9arLy2CBnNbzaYEYAMcjO4dxg49PWhtLMEm51YAEdSO5Hp+NDbe4SxHO9TnjkEgDpxSfN6Cp7mIpMygfn789qr7W9KNAP//V+YGZt2c1YtyzNgk/nVVutWrX7/5VnLY3gldF/wAscjJpyIGAyTS9z9adH0FYXZtKK7Fi3iXypGJJxjGT6mopk2SYUkcetWYP9TJ+H86guP8AW/hUqTvuYxiuZ6FbaT1Zvzpu3g5JOPf6VIKaeh+n+FXdmrhHsRbcOBk+vWr0qmOIqrN80oU89utUz/rPw/pV64+4P+u4/lQ27oyqRXLsVSWDlgzA47E1mSSyqSocgdOvatNuprIl+8aum2XOKWyG5Y8kml59TTRS1qZn/9k=",09:02,image
6,13/11/2019,received,"Adriana, Meia praia",09:02,text
7,13/11/2019,viewed,Te enviei o cardápio de hoje,09:03,text
8,13/11/2019,viewed,Vc confirmando até as 11hs garantimos a entrega para meia praia,09:03,text
9,13/11/2019,received,Obrigada,09:03,text
