,date,status,content,time,type
0,21/11/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,21/11/2019,received,Bom dia,11:23,text
2,21/11/2019,viewed,"Bom Dia ,informamos que os pedidos de hoje ja estão encerrados. Agradecemos muito a preferência e o sucesso de sempre!||#NaBike|#ComidaInteligente|11:23",11:23,automatic
3,21/11/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",11:23,image
4,21/11/2019,received,"De qualquer forma....sou cunhado da Roberta e ela me passou teu cto. Estou aqui no hotel Morro do Sol em Porto Belo...vcs entregam aqui, caso eu peça amanhã  ?",11:25,text
5,21/11/2019,viewed,Sim,11:26,text
6,21/11/2019,viewed,Agora temos seu número,11:26,text
7,21/11/2019,received,Obrigado,11:26,text
8,21/11/2019,viewed,Vc começa a receber os cardápios do dia Apartir de amanhã,11:26,text
9,21/11/2019,received,Valeu....te agradeço,11:26,text
