,date,status,content,time,type
0,26/04/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,26/04/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",10:30,image
2,29/04/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAZKADAAQAAAABAAAAZAAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgAZABkAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQAB//aAAwDAQACEQMRAD8A+lNaury0sTLYBWm8yNVD9DucAg+mRxntVNddhM6yO2y3MG8gj5hJvCbcDJznjA71r3lqLuJYmYrtdHyP9hg2PxxWLdaFbi7l1OOcwFgjcgFFdG3b8HH3sYYZ569earmileRnLmvdFG58QrcPD9knkgQiUPiBpXDx7eCoBI4bNLJ4k8nT7e+uHWPcLZpuMoqykhsHrnjp2qwthLFcm7W/iWd2YsfL+U+YqAAKXyPuDHJzmmLpWlqqxm7VgGjLBip3NGzOcjp8xY5HaoliKEfikvvItM0v7bgEgR4pFAMayEgYjaXGxW5zk5HTOM1kePrR77wrd2yHBby+fo6mpbbQbW3ukufPilR2Ur5qBn/djCBH3DoAOxPGak8Tul5ok9vaSI8jYIG4dFcbj+Hes69aEYtqS2OihdySn3PnSTw9a29sY55juALLtx16c1xrxbHK5zg9a9V1Lw9cmPeG5VS2FPBXqTXAHTriaZFjjZg5ABAOGznp65wfyrzsNi4u/NM9XEU6aS5EdKNRto9FVYIkZlKKD0OcdT+RrkNVe4u8eYWMac4OPl9uPrXcx6PaR6eJIUeXcynC5PPYD65rI1C1uXjEUcLRb327VHO8c4Pv7VyKtT53Zm8mlZPc8f1Iw7URfvJkH0wTkVmou47V5JrqNdsZYrhXaIoJS204wCVOGwe+D1rJhgaOQOwGF555H5V7tGonBOLPHrQ/eM9s+HunWaaCTMcu0zE9ePlXiu5+xaf6fzrmPBeqvJo5K2hcCUje3Bb5V5x29K67+0ZP+fIfnXM+e/xHSlBK3Kf/0Pqmud8Twefp6BxuiSVHlXnDIpyQcc49R36Vr38z21lNPFy6ISPrXAr4o1fyhI4QZUFfl653nd9MKPzrz8dWhb2Mr6229dPyNYUXNXRSkuLy6nW8uYHjSSWMgFCMLEyEgd+ucZAqCSzMtnAEjyY1mZ2WNlAw6nryWOOM966GfXdVR5GR4yPNaNV2HgLxknPzc9cdKt6frl5Lera3DKxcSn5VwBtZgoznrhDn614kMHQlenzy19N3Z/1oN4aSVzGkN2ltYJLFKERDNINhyvmScA99wVjwPSsyVjaW6mGyeDfFHEzmP7qGT5RzjBZclvTvzitmTxBrWIjGUbzfNORGQFCH3PPAPPc1n63reoyabNFO6/6yMYVP4dsbNnn1f9KKmGw8lOzlr6dVy/lp95ccK3JJs87ubiGOKSRpAFgWJsnPzsiYMa+vQe2T7VV0nUbKHT9PTzALq2YEqBubBEnbjoW9fepdTjjma7eddyWsSsRuI5YBmY4+uFHrVy2sba2gjgt0VHeQRlz8xypcMx+oU4HTmuVYKi6fs5N6tdu3+TOmWEV7Jk8cuk2dnbK0jBEll3Ec5UNwPYEAEH2x3rLbUtOt0it1ulCRuZZMqQCrhkZVP3shAMAD0rXvdPsxbTvhpIlkX5SxB5KrnI/2ia5jVLazt5WWONEBjJwWLH77r34Awv1JzUU8JTqSfvPX0/rqXPCQvzcxyet3Wn3GnafaWsil7Pcnl8AgSqJDzk5w3BPY8Vzfkn70g/AVfsbewvtZezkO1JVIXYMtuBB+X3rpbrw99mttxYytuwp6fmPUe1fVYWgqNLlv3f36v8Thknz2R0/g6W8GmSLCmxBMwAJB/hXPOPWur87UPb8h/hWX4PtimlsobpK3rx8q8V1XkN6/zqefyO32Z//R+oby1ivbWS0mzslUq2Dg4PvWFq2l6NGjX9+5hRYxHu3YVR0/PHFdLWLr1vPdWKwWyszNLHyuMqAwJbn0HNc2KheDcYpvzV/63Y1JrZnNKnhZrgKbyWR0YnBY4ByGIPGB0Gf1osZvD4uGuFMiquHWZnyH3lgNo64JJPSqZs9XhneSO0nkCG46lAGEmANo3enOT35qgNE11YFLWzs6hdq7lPMe0KOowCcn6c+1fPSr4tKLhR7fZ8v0dhupPudbLp+heZBaNO/mPC3lgOcsnLM3Hrnr9KwNdg0IWU0tpMfPmC7QzEKMkc88D5Y8ZPYVcv8ATtWsX/4l0LTPLax25ZdvAjDZ+ZiMZJHauZ1fS9Rt7aQ3FrI8aHJK7T8q+YoA5ySxcY46cmtcVXrpyjToaa68vrb8OpUKk1JWPPb9NakuRZQzhWZCXXcg+TPljJ6kNnAz17V3GlWUdxYG2a6AuyQonyD8wHy4GMAZJBPck85rgrnULaB5I7wyNNLaLCxRBlJC5cvkkbsZ49MV0VpJBdGNZ45Yoi0QYsAMJGu4dyfmPA49644VMQuWMqStfV8vn/X3dTtjOrKdmijqaXkEBjMrAblQ5YHJBBOT/vAHNchqj3sv7q4k81QDyAB3J5IGTyTXpevDSDZqbXcPmHXvXnGrSi3sJZEXLnAX29zXqUaa5lZI9CpypamNoV0mm6taSW4MrgEMAATgnkj8vyrsvENwl7AtxbgBw3BPQZHOfSs3wJp+nmaW7ubjF0p2rGMD5ccnkd/arPie+sbiSO2to2kCMfOx8ue2M8V6bqJP2fU8z3ZO/Yv+C7u4OmTbsyEXD/OOAflXkCuv+1Tf3G/P/wCtVbwtJbtprGKFVUSEADgdBXSbo/8AnkKz9ouxpaXc/9L6mkcRxs56KCT+FeVrq+q3kkP2W42DezNlhjYQHz9MfKPc16q6JIjRyDKsCCPUGua1bTtJsLOS8TT453VVVUAAzjAAyeABgflXn4+k2vac1kv6/Q2pVFBO6OKj1LWFSL7VcyKrsoXGN20uAT06lVLY7A1o3l7qcOj6ZMlyY5ZnLyFj0D5O0/7gI49sVaNxpH21LJ9PhyHWPKn7pkUhsEegXGfSqj6voqrBbmwjMSSOUPVFPyfPz67wfwrxniKEINOrv5Po1f8AQt4iN07FWHWNTihiF1OWMjO4IYZ2DanbqCTke2Kqyahq0um3z+e0pihcxIfm8yXcNuPXG3OPet95dKSC0MGmRH7YCjgELtEWcjPU8rwB1rmNfu7GXSTAdO+zSJELiIRMN6ncSQDnaDgYPPGcUVKtOm9at+mz6opYmN9jz6QWM2qsWQyFppFBPIPzELj2Fbd3YzxbNjtHO7ZaJhxj19RxUWi20FrqUU91DmK3miQnIWMOULsB3ITj0yc1dvb57vUDOOHeMs5J4TDsm0ew210U8VTdqKev/Aud9KvCUrLcr6haP/Z4kcZ+deR0wPQ+tef6zmSMkNhVHIaun1W/uPsn2dZcgMowTxj8K4m7RXvoItTLQ20sgWVlPO0muyjTtrc0r1FZti+GJoLed7twH2ANgngY9+mcdAa67WLm8lS1mltiiXCkxqGAAOerbepxXJXVvomm6jJDYvI0AXG4nOW6ZzUlnrb7v9KVmh3fIB2wMZH1xXVpK9WK3POg7tQZ6X4Wie20+SKQknzmPTPULXS7h7/lXGeGb6V7KXMgwJjjjttXFdH9rk/56D8qlQdjobVz/9P6nd0jQySEKqjJJOAAPU1xGr+KfC99ZyWEWt20DP8AKzq6sQP4sc4zjoawvjG2or4QP2Ld5RmT7Rt/5589fbdjNfLtl/ZXk5vd5k81Pu9PL/j/AB9K3jhY1YNT2ZjUq8rtY+k/tPhmNkktvEFnvViwL87eTjGGHQHHOc9ajb/hE22p/wAJBahETA+7ncVCljzjoDgYx09K+eRHoXmh/Mk2B4htK8lSv7wkj0bpikkXQzJMEd1XDeVgE88bc5PQ8/SuZZBg19gz9v5H0u2qeGkFsbbXbENbPKys/wAxHmZ6DcBnB6nPtisHWrrwrBot4YNWtb64kijiUSNnI3bn4Vh94nPGOABXgqpoSrIrPK7bFKHGMPsbcCPTdgA0xodHXcVnkbAjKjZjcTjzB7Y5xVvJMM1a3/A6adhrEWd7Ho2n69HdedBe3FrAuQ5ccl3KFCwBYr90+mM10dk/hzUL3c+qW8Yk3LjO1uWLDO5scEnoBnP4V4y40SSaSVDJHGJFCR4zlP4iTk47kc1Vlj05Yd0UjO5jBwVxh9wyM/7ueazhkGGjJSirM3jjmnzKOp7vNosMEkksxSdNv7sgcfM2wHnj6Yryu/lXUJZbWCPhZjjcf4UJA/Ou38OfbLbwxHLe5/eSIUDZz5aMWHXtxxXE2ej30lsdSJ2htyjB534zz+PasnSUfdvszt55Sk3bRpHO3sVzHcN5iFAOSF6Y7VbjRthV3YDhkCjruFb+n6Pqotl8SXcbPapMIZc8csOOPQdD71ZQjTrhoYMTRykDfkEoOoB9qc6llsRCN3qdh4SsdmlsGJY+YeSP9la6j7IvpUnh2WAaf8oA+foMegrd86KuZcz6nS6sU7WP/9T6neNJUMcqhlYYKkZBB7EVyreBPBrsWbSbXJOT+7FRX/ivy7u5stNiiuJLVUZy8oQHexUgYDHIYAY96brPio6RcfZrmIRArH85Ofml3DKqB8wQr831qVVtszoWDqSaVv60/wAyb/hAvBn/AECbX/v2KP8AhAvBn/QJtf8Av2Kx9P8AGLQW0cOquhu5LmOLYxClUkCkMT3HzZGOgIB6VpL4mu1ufsc0MayCaaE/OeNkXmqcYzg9P1p/WPMbwNRNqxN/wgXgz/oE2v8A37Fc34t8F+FrTQbi4stMto5VKbWCAEZcZ/SrcnivVJrSGSKOKE3kcLQ5LFv3jIrtkjbhd316cVmeIfF9nfaaunQHDTRB2LH5lZXXjAHORk56UpYjR6j+o1F73KcLYaBoe0G5s4XOOcLnn1GK1rLw/wCHbS8El9ZxJGSdj+WOCPbp9OM03SYrQkm6ZgQeMfL+P41Ta7vLu9kgmGI4pPklwSVTqcEccjAzXI5zf2mbUlBbot6xKvlLFGCFDZAbgkFW/wARVCxaG1k8uxkMSSMHJwXAJwDjsSD2703WbkXLmQH5Qep9gB3qlpklkZUiv3Kwht0vluAXUHJGM9/aujDyUGnI2oVqaqSlNXX9dz1E26vd2ejCUT6ZfRMxQDG7KliSeuS3I9K8W1yxs4LaQW8RQxThABn+Ppz1rrP+Er0651ePUNPtibeFk/dCUrt2Yx2x0HTvXK6zqMOpazJcWTMbJZmYxykKFLDoB3IJOOoro9pBq1ifbUoxcZR1t2Xn/wADXyNXws1zbWU9vJHyk5HXPG1T1rpvtM3/ADzqLQbW2a2lkCn55STk/wCyo/kK3Pstv6H86wsjzuc//9X6Sm0HSZ7h7p7dfNk8vcy8E+W+9en+1z796uz2NrczxXE8Yd4clN3IUkYJA6Zx3q1RSsinOT3ZQl0rTpo1ie3TajrIoAAwynIPH0pIdK06AsyQIWdi7Mw3MWIwSScnpx9K0KKdg5ntcpLptgkhkWBASnl9OAmc7QOgGewrnfGVvbpoct0sa+ZEqqhx0DMuQPyFdfXLeNP+Rbuv+Af+hiomvdY4N8yPFBNIMHNBurg8byKjHamHrXAd6M3V5JEsXlViG3Lz35Y1y32qc/ebP1rptZ/5Brf7yf8AoRrkq7Oxx33HPdzrGcH8McVjT6jcxoXXbkc/dHWtCX/Vt9Kwbv8A1JpxM5HpXg3Vr650yWSZ8nz2HTttWut+3XP96uA8Df8AIJm/6+G/9BSu0rWxmf/Z",09:00,image
3,30/04/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",09:47,image
4,30/04/2019,viewed,Bom dia,10:28,text
5,30/04/2019,viewed,Consegue mandar um gás pra mim?,10:28,text
6,30/04/2019,received,Oi,10:28,text
7,30/04/2019,received,Bom dia,10:28,text
8,30/04/2019,received,Sim,10:28,text
9,30/04/2019,viewed,Miguel Ferreira de Almeida 23,10:29,text
