,date,status,content,time,type
0,09/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,09/12/2019,received,"Oi, tudo bem? Poderia me mandar o cardápio por favor
19:58",19:58,text
2,09/12/2019,viewed,"Ola, boa noite tudo bemm
19:59",19:59,text
3,09/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,20:01,image
4,09/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:01,image
5,09/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:01,image
6,09/12/2019,viewed,blob:https://web.whatsapp.com/2a916d66-a11e-4306-8759-4e947ea26c8c,20:02,image
7,09/12/2019,received,"Obrigada
20:03",20:03,text
8,10/12/2019,viewed,blob:https://web.whatsapp.com/2a916d66-a11e-4306-8759-4e947ea26c8c,21:50,image
9,16/12/2019,received,"Oi
21:16",21:16,text
10,16/12/2019,received,"Poderia mandar o cardápio de novo oi
21:16",21:16,text
11,16/12/2019,viewed,"Ola
21:19",21:19,text
12,16/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,21:19,image
13,16/12/2019,received,"Vou querer esse combinado de 65 peças
21:21",21:21,text
14,16/12/2019,viewed,"Legal, algo a mais pra ti?
21:21",21:21,text
15,16/12/2019,viewed,"Confirma endereço de entrega
21:21",21:21,text
16,16/12/2019,viewed,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_2409-64.png,21:21,image
17,16/12/2019,received,"Só isso
21:23",21:23,text
18,16/12/2019,received,"Rua Blumenau
21:23",21:23,text
19,16/12/2019,viewed,"feito
21:23",21:23,text
20,16/12/2019,received,"Número 90
21:24",21:24,text
21,16/12/2019,received,"Pereque
21:24",21:24,text
22,16/12/2019,viewed,"obrigadoo
21:24",21:24,text
23,16/12/2019,received,"Vai ser cartão dai
21:24",21:24,text
24,16/12/2019,received,"Débito
21:24",21:24,text
25,16/12/2019,received,"Quanto tempo mais ou menos?
21:25",21:25,text
26,16/12/2019,viewed,"Entre 45 min ta entregue seu pedido
21:26",21:26,text
27,16/12/2019,received,"Ok
21:44",21:44,text
28,16/12/2019,received,"Obrigada
21:44",21:44,text
29,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:55,image
30,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:17,image
