,date,status,content,time,type
0,14/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,14/12/2019,received,"Boa noite
19:53",19:53,text
2,14/12/2019,viewed,"Boa noite
19:53",19:53,text
3,14/12/2019,received,"Gostaria de fazer um pedido
19:53",19:53,text
4,14/12/2019,received,"Como estão o tempo das entregas?
19:53",19:53,text
5,14/12/2019,viewed,"olha pro enquanto ta tranqulo
19:54",19:54,text
6,14/12/2019,viewed,"45 minutos
19:54",19:54,text
7,14/12/2019,received,"Então vc envia um Gold p/ mim?
19:54",19:54,text
8,14/12/2019,received,"Mandar shoyo ligth
19:54",19:54,text
9,14/12/2019,viewed,"+55 47 8811-2811
João Marlezio Conhaqui
Mandar shoyo ligth
perfeito
19:55",19:55,text
10,14/12/2019,viewed,"mando simm
19:55",19:55,text
11,14/12/2019,received,"Vou passar cartão ok
19:56",19:56,text
12,14/12/2019,viewed,"ok
19:56",19:56,text
13,14/12/2019,viewed,"muito obrigado
19:56",19:56,text
14,14/12/2019,viewed,"logo ja mando
19:57",19:57,text
15,14/12/2019,received,"Ok obrigado
19:57",19:57,text
16,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:58,image
17,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:14,image
