,date,status,content,time,type
0,09/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,09/12/2019,received,"Oi
21:37",21:37,text
2,09/12/2019,viewed,"Ola, boa noite
21:37",21:37,text
3,09/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,21:38,image
4,09/12/2019,viewed,blob:https://web.whatsapp.com/b9cc3f1b-b79d-4634-baff-28aea4054acf,21:38,image
5,09/12/2019,viewed,"Claro
21:46",21:46,text
6,09/12/2019,viewed,"confirma endereço de entrega pr amim
21:46",21:46,text
7,09/12/2019,received,"Luísa
Rua iara miranda de Araújo não tem número..  construção branca com portão vermelho , na rua do ponto certo móveis que fica perto do Vila Europa- Perequê
21:47",21:47,text
8,09/12/2019,viewed,https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=270x200&scale=1&language=pt-BR&client=gme-whatsappinc&markers=color%3Ared%7C-27.1508774%2C+-48.5858003&signature=e8ThS-Njm6viiVBKSE8-KFovAhs=,21:47,image
9,09/12/2019,received,"Poderia me avisar quando sair?
22:01",22:01,text
10,09/12/2019,viewed,"eu aviso simm
22:01",22:01,text
11,09/12/2019,viewed,"o seu esta saindo
22:16",22:16,text
12,09/12/2019,viewed,"vai ser no dinheiro ou cartão?
22:16",22:16,text
13,09/12/2019,received,"Cartão
22:16",22:16,text
14,09/12/2019,viewed,"feito
22:16",22:16,text
15,09/12/2019,viewed,This message was deleted,23:07,deleted
16,09/12/2019,viewed,"Oii
23:07",23:07,text
17,09/12/2019,viewed,"é apartamento o seu
23:07",23:07,text
18,09/12/2019,received,"Oi
23:07",23:07,text
19,09/12/2019,viewed,"perdão mensagem errada
23:07",23:07,text
20,09/12/2019,received,"Já foi entregue..
23:07",23:07,text
21,09/12/2019,received,"Ata kkk
23:07",23:07,text
22,09/12/2019,viewed,"kkk
23:07",23:07,text
23,11/12/2019,received,"Boa noite
20:18",20:18,text
24,11/12/2019,viewed,"Ola, boa noite
20:19",20:19,text
25,11/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:19,image
26,11/12/2019,viewed,blob:https://web.whatsapp.com/485d1295-e5ff-4221-bbac-3e65ce139691,20:19,image
27,11/12/2019,received,"Qual valor do temaki hot?
20:23",20:23,text
28,11/12/2019,viewed,"24,90
20:23",20:23,text
29,11/12/2019,received,"Vai ser um hot fila e um uramaki fila
20:29",20:29,text
30,11/12/2019,viewed,"Um hot e um uramaki, ok
20:30",20:30,text
31,11/12/2019,received,"Isso
20:30",20:30,text
32,11/12/2019,viewed,"ficou em R$ 39,80
20:36",20:36,text
33,11/12/2019,received,"Uhum
20:37",20:37,text
34,11/12/2019,viewed,"mandar troco ou maquina?
20:37",20:37,text
35,11/12/2019,received,"Maquina
20:38",20:38,text
36,11/12/2019,viewed,"ok
20:38",20:38,text
37,11/12/2019,received,"Oii
21:03",21:03,text
38,11/12/2019,received,"Se por acaso ainda não tiver Saído poderia mandar uma coca zero?
21:04",21:04,text
39,11/12/2019,viewed,"posso mandar sim
21:08",21:08,text
40,11/12/2019,viewed,"O seu esta indo
21:19",21:19,text
41,13/12/2019,received,"Boa noite
20:17",20:17,text
42,13/12/2019,viewed,"Ola, boa noite tudo bemm
20:17",20:17,text
43,13/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:17,image
44,13/12/2019,viewed,blob:https://web.whatsapp.com/883d6887-5f93-4311-b23c-db4d9fcacf65,20:17,image
