,date,status,content,time,type
0,10/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,10/12/2019,viewed,"Boa tarde
13:30",13:30,text
2,10/12/2019,received,"Boa tarde  mano
13:34",13:34,text
3,12/12/2019,viewed,"Tudoo certo por ai
17:12",17:12,text
4,12/12/2019,viewed,"Manda pra nós uma caixa de oleo e 20k
17:12",17:12,text
5,12/12/2019,received,"Fala maninho.
Blz mando sim
18:10",18:10,text
6,12/12/2019,received,"Vou por 1 crem chesse
18:10",18:10,text
7,12/12/2019,received,"Prs fechar  nota
18:10",18:10,text
8,12/12/2019,viewed,"ook
18:10",18:10,text
9,15/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",10:25,image
10,19/12/2019,viewed,"Opa tudo certo Daniel
17:11",17:11,text
11,19/12/2019,viewed,"sabe uma previsão pra chegar meus produtos?
17:12",17:12,text
12,19/12/2019,viewed,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1532-64.png,17:12,image
13,19/12/2019,viewed,audio: blob:https://web.whatsapp.com/271b6760-9299-425e-b68d-092354a1bb66,17:12,audio
14,19/12/2019,viewed,"Beele
17:16",17:16,text
15,19/12/2019,viewed,audio: blob:https://web.whatsapp.com/f2fc3b59-c8d8-435a-ab1d-41855d2397e6,17:17,audio
16,19/12/2019,viewed,"chegouu obrigadoo
17:28",17:28,text
17,19/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_736-64.png,17:28,image
18,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:49,image
19,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:26,image
