,date,status,content,time,type
0,17/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,17/12/2019,received,"Boa Noite
20:48",20:48,text
2,17/12/2019,received,"Tudo bem
20:48",20:48,text
3,17/12/2019,received,"Pode me mandar o cardápio por gentileza
20:49",20:49,text
4,17/12/2019,viewed,"Ola
20:50",20:50,text
5,17/12/2019,viewed,"boa noite tudo bem
20:50",20:50,text
6,17/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,20:50,image
7,17/12/2019,received,"Fazem entregas?
20:50",20:50,text
8,17/12/2019,viewed,"fazemos simm
20:51",20:51,text
9,17/12/2019,viewed,"Parta porto belo não cobramos entrega
20:51",20:51,text
10,17/12/2019,received,"Esse de 21 pçs tem como trocar e pegar outros sabores
20:52",20:52,text
11,17/12/2019,received,"Ou teria que ser o que está no cardápio
20:53",20:53,text
12,17/12/2019,received,"Como funciona ?
20:54",20:54,text
13,17/12/2019,viewed,"+55 47 9610-7740
Vitoria
Esse de 21 pçs tem como trocar e pegar outros sabores
Nossos combindos ja tem um padrão, eles vão 80%
20:56",20:56,text
14,17/12/2019,viewed,"mas acompanha peças variadas junto
20:56",20:56,text
15,17/12/2019,viewed,"80% salmão **
20:56",20:56,text
16,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:53,image
17,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:20,image
