,date,status,content,time,type
0,19/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,19/12/2019,received,"Oii Tudo bom?
19:23",19:23,text
2,19/12/2019,received,"Pode passar o cardapio?
19:23",19:23,text
3,19/12/2019,viewed,"Ola, boa noite tudo bemm
19:25",19:25,text
4,19/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,19:26,image
5,19/12/2019,received,"Tem alguma promoção hj?
19:26",19:26,text
6,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",19:26,image
7,19/12/2019,viewed,blob:https://web.whatsapp.com/883d6887-5f93-4311-b23c-db4d9fcacf65,19:27,image
8,19/12/2019,received,"Quero um temaki salmão filadelfia
19:43",19:43,text
9,19/12/2019,received,"Vc entrega aqui no mario?
19:44",19:44,text
10,19/12/2019,viewed,"entrego sim
19:44",19:44,text
11,19/12/2019,viewed,"na conveniencia ne
19:44",19:44,text
12,19/12/2019,received,"Isso
19:44",19:44,text
13,19/12/2019,viewed,"s[o isso?
19:44",19:44,text
14,19/12/2019,received,"Isso
19:45",19:45,text
15,19/12/2019,viewed,"ok
19:45",19:45,text
16,19/12/2019,viewed,"21,90
19:45",19:45,text
17,19/12/2019,viewed,"cartao ou levar troco?
19:45",19:45,text
18,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:49,image
19,19/12/2019,received,"Cartao
19:56",19:56,text
20,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:16,image
21,19/12/2019,received,"Oii
20:22",20:22,text
22,19/12/2019,received,"Sabe se demora mto ainda?
20:22",20:22,text
23,19/12/2019,viewed,"Está saindo
20:23",20:23,text
