,date,status,content,time,type
0,09/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,09/12/2019,received,"Oi
21:49",21:49,text
2,09/12/2019,viewed,"Encaminhada
Rua manoel felipe da silva 596
21:50",21:50,text
3,09/12/2019,received,"Fabi ta em casa?
22:30",22:30,text
4,09/12/2019,received,"Qual o ap
23:06",23:06,text
5,09/12/2019,received,"Aqui do morretes
23:07",23:07,text
6,09/12/2019,received,"Rua 414
23:07",23:07,text
7,09/12/2019,viewed,"1104
23:07",23:07,text
8,10/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",19:07,image
9,10/12/2019,viewed,https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=270x200&scale=1&language=pt-BR&client=gme-whatsappinc&markers=color%3Ared%7C-27.1560723%2C+-48.580657&signature=ixQRvqzHI30EQQQ7yxNDRRH3mlY=,22:30,image
10,10/12/2019,viewed,"Av. Sen. Atílio Fontana, 947
22:53",22:53,text
11,10/12/2019,viewed,"1005 ● Residencial Kirchner
22:53",22:53,text
12,11/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",19:54,image
13,11/12/2019,viewed,blob:https://web.whatsapp.com/29aa082f-39bd-4231-a274-bdf9b347d8ed,20:03,image
14,11/12/2019,viewed,This message was deleted,21:50,deleted
15,11/12/2019,received,"Ja vou la
21:50",21:50,text
16,11/12/2019,viewed,"va dormi
21:50",21:50,text
17,12/12/2019,viewed,"entao toma
16:13",16:13,text
18,12/12/2019,viewed,"https://www.youtube.com/watch?v=OqGfKIX-4-8
16:13",16:13,text
19,12/12/2019,received,"Ué
16:23",16:23,text
20,12/12/2019,viewed,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAASABIAAD/4QBYRXhpZgAATU0AKgAAAAgAAgESAAMAAAABAAEAAIdpAAQAAAABAAAAJgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAjKADAAQAAAABAAAATwAAAAD/7QA4UGhvdG9zaG9wIDMuMAA4QklNBAQAAAAAAAA4QklNBCUAAAAAABDUHYzZjwCyBOmACZjs+EJ+/8AAEQgATwCMAwEiAAIRAQMRAf/EAB8AAAEFAQEBAQEBAAAAAAAAAAABAgMEBQYHCAkKC//EALUQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+v/EAB8BAAMBAQEBAQEBAQEAAAAAAAABAgMEBQYHCAkKC//EALURAAIBAgQEAwQHBQQEAAECdwABAgMRBAUhMQYSQVEHYXETIjKBCBRCkaGxwQkjM1LwFWJy0QoWJDThJfEXGBkaJicoKSo1Njc4OTpDREVGR0hJSlNUVVZXWFlaY2RlZmdoaWpzdHV2d3h5eoKDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uLj5OXm5+jp6vLz9PX29/j5+v/bAEMABgYGBgYGCgYGCg4KCgoOEg4ODg4SFxISEhISFxwXFxcXFxccHBwcHBwcHCIiIiIiIicnJycnLCwsLCwsLCwsLP/bAEMBBwcHCwoLEwoKEy4fGh8uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLi4uLv/dAAQACf/aAAwDAQACEQMRAD8A+asUtFFBdkgooooC4UUlSJjdyKBkiwOwHqaidCjbT1regjJXzYwGIHfpUsuknyRIVKu+Dg9v/wBdS5JblwpOWyOaoxjit+60uVHUBGHHIPY+1Z01sR82KUZp7F1MPKO6KNFStGU69xmoyKpMylFoSigUUxBRRRQK52vhbwkniS3nna4eD7O4yPL3CRSCSsZyN0x7J3GTXFsNrFRngkc8H8RWpp2r3GmKVhSNwWDjzATtYAgEYIweetZefxoHqf/Q+a6KKKCwooooGJT1zmm1t6Lpdxqd4kFuhduTgdTjmpnJRV2aUaTnLliWLJNwCnIyR+Vet2+hxNZRSToWcqjbj0KkkYH0rnV8KaxHMqm3bC45C8Yr2m105U0S3jbO7ZlAR37814uNxd+X2bPoMLRWHjee7OMn0aLYzFAUV3wv+yBwPrXm+q6I0Vy1vGnydRj3r6DOnP8AZZkMR3F3OW6ZOOntXPHw7NdTteeXu2LwowMuBgCuehiXB6nXUdOqnzHzdeWLW8hVh0rLdCK9f8W6Fc28hlki25A+bsWxzXl9xFtJ4r2aFZTVzxMXheR3Wxkkc0VK4wairqR5jVgpO9LRTJCiiigZ/9H5roNFFBYUUlLQNCjrXUeGWZdUtipwfMXn8a5cda6fwzPaW+pQy3jMkaMGJUAnjnuRWGI+Bnfl/wDFie/pAwuXlW7UGOMOIw3OQB26VsR3M66A7ucsGyvtyK4Ce9sNWv8Ay9MZi+0DDcbiBzgg85rfn1ixs9P+wTeZ5pYbjgDAHXHPNfOcjVlbU+mnDnStqdNLBd3N1Fc+YFiABPU8jkjAqxa3EN3FcPkJHuJy3HOOpH4Vx1x4oQ3EUtmG2qMMjcAjsD7+9dnC9lcW2CTGZ0LkdTkjHI9ffoahxa3OerTlFLmR514wWSzto7cTCVJR5hI5AOSOPavFrvlia9p8WQWFpp6jeWnZ+jDDKoB7dgTXit2y5JFevgtjnxzXItTHlWq4qxI1Vq9SJ87UtcWiiiqICijvS0CWp//S+axRSUtBaCikpaACpY3KmoqfGpdwqjJJwAKT21NKbaeh0llfvGyyKxDL+FeoWWs6Lq8SSasSJ4gFLdnHqe+R+tcRDptpISsMZYIfmxu457+nHNItmsJVthwV/wBrk4/xHNePXdOrpsz6jDU61PW9z1iOw8O3Ekd3bXaGAg71Y4YZ9BwfpXJa5r/nXTLZnEcQ2L6lV4B/Hqa5i3RGjSSUbcdSc8DNQtFEQA6HfgbsZ6n+lZUcNGD5pNs0qzrS0uULzUpp2JdifrWFLJuzk1Z1FDDOV2bFIBXryPXmspnr1qUVa6PAxVWXM4yYjGo6UmkrdHBJhRRRTEFGKKPpQKx//9PwzSPDGq67Y3d9papN9iMfmQgnzSJG2hlXHIzweeK7EfCHxTvkiMtn5isY0TzTmWRF3MifLyVBwe2eM1xvhjxNqnhLVV1jSWAlVWQq3KsrDGCO+Dgj3FdVo3xO1fS9KOmXEQuyssk0cpmmiYPLy2/ynXeM8jPQ0F3K4+GPilpZI0WFkSCOdZA52Sea2xI0O3JkLZXbgYIIqj4i8Cax4bshqFzLbXMIl8iVraUSeTNjPlyYHBpYfiB4lt9LstKjm/dWF59tjJySZM7gGyeVDEkD3qfxF46k1zTpNLtdPt9PiuLj7Xc+QXJmnxjcdxOB3wO9AanB1Zs7j7JdRXO3d5bBsHvg5xVaik1dWZSfK7o7GLxYYrqadIAFmKnbu6YGOuO9WG8Yox3fZFzknk5659veuFpa53hKT1sdUcfXS0Z1s/iaOWBoVtghOOQx9QT274FOXxPEA2+1BLd9x46j0965CiqWGprSw3mFffmNfVdVOptGxQJ5YKjH1J/rWRRR0rWMVFWRzTqub55bhRRRVEXCiiigSCkpaQ0Az//Z",16:25,image
21,12/12/2019,viewed,"vini passa no mercadis vindo
17:29",17:29,text
22,12/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",17:30,image
23,12/12/2019,viewed,"precisamos de 15 pepinos japoneses bem lindus igual tu e se conseguir trazer uma caixa de ovo
17:30",17:30,text
24,12/12/2019,viewed,"amamos voce
17:30",17:30,text
25,12/12/2019,received,"Na moto?
17:31",17:31,text
26,12/12/2019,viewed,"nao cabe dentro os pepinnho
17:32",17:32,text
27,12/12/2019,received,"Nao
17:33",17:33,text
28,12/12/2019,received,"Eu levo a mochila
17:41",17:41,text
