,date,status,content,time,type
0,11/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,11/12/2019,received,"Fala irmão
22:14",22:14,text
2,11/12/2019,received,"Cara queria te passa um Feedback
22:14",22:14,text
3,11/12/2019,viewed,blob:https://web.whatsapp.com/62ab2517-c9ec-4d01-a5be-1b6f8883db23,22:15,image
4,11/12/2019,received,"Cara venho um cabelo
22:15",22:15,text
5,11/12/2019,viewed,"Falaa Bruno tudo certo
22:15",22:15,text
6,11/12/2019,received,"E não venho shoyu
22:15",22:15,text
7,11/12/2019,viewed,"Bah que foda mano :/
22:15",22:15,text
8,11/12/2019,viewed,"Fui eu que fico na montagem pra mim que shoyo foi em todos, peço desculpas por o ocorrido de hoje :/
22:16",22:16,text
9,11/12/2019,received,"A do shoyu já é a 2 vez
22:16",22:16,text
10,11/12/2019,viewed,"E a questão do cabelo vou avisar o sushi pra cuidarem dessa parte
22:16",22:16,text
11,11/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1540-64.png,22:17,image
12,11/12/2019,received,"Não é por mal não
22:17",22:17,text
13,11/12/2019,received,"Só para fica ligado nisso
22:17",22:17,text
14,11/12/2019,viewed,"Com certeza, obrigado por avisar
22:17",22:17,text
15,11/12/2019,received,"Temo junto
22:19",22:19,text
16,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,20:01,image
17,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:11,image
