,date,status,content,time,type
0,16/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,16/12/2019,received,"Boa noite
19:47",19:47,text
2,16/12/2019,viewed,"Olá boa noite
19:49",19:49,text
3,16/12/2019,received,"Qual os combos de vcs?
19:49",19:49,text
4,16/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,19:49,image
5,16/12/2019,viewed,"os combinados estão na segunda pag do cardápio
19:50",19:50,text
6,16/12/2019,viewed,"na parte de baixo
19:50",19:50,text
7,16/12/2019,received,"Sabes o que minha irmã pediu ontem?
19:51",19:51,text
8,16/12/2019,received,"A Danielle
Aqui da Neuza Silva Migliorini
19:51",19:51,text
9,16/12/2019,viewed,"na verdade eu nao lembro
19:56",19:56,text
10,16/12/2019,viewed,"consegue confirmar certinho[
19:56",19:56,text
11,16/12/2019,viewed,"Eu acho que foi uramaki e hot por R$ 24,90
20:02",20:02,text
12,16/12/2019,received,"Você
Eu acho que foi uramaki e hot por R$ 24,90
Acho que foi isso
20:02",20:02,text
13,16/12/2019,received,"Mais ela já tá fazendo o pedido
20:02",20:02,text
14,16/12/2019,viewed,blob:https://web.whatsapp.com/5bb40292-1739-4071-a25d-1e4a75a7f97c,20:02,image
15,16/12/2019,received,"Acho que já fez
20:03",20:03,text
16,16/12/2019,viewed,"ja fez sim
20:03",20:03,text
17,16/12/2019,viewed,"ahaha obrigado
20:03",20:03,text
18,16/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1540-64.png,20:03,image
19,16/12/2019,received,"É contigo mesmo o pedido?
20:03",20:03,text
20,16/12/2019,viewed,"Sim
20:03",20:03,text
21,16/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:06,image
22,16/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:06,image
23,16/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:11,image
24,16/12/2019,received,https://web.whatsapp.com/img/4742377b4ae743abd4f117e58c6c829b_w_1540-64.png,20:49,image
25,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:55,image
26,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:17,image
