,date,status,content,time,type
0,11/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,11/12/2019,received,"Boa noite! Tudo bem?
20:18",20:18,text
2,11/12/2019,received,"Me envia o cardápio?
20:18",20:18,text
3,11/12/2019,received,"Tem alguma promo hoje? Obrigada!!
20:18",20:18,text
4,11/12/2019,viewed,"Boa noite tudo bem
20:18",20:18,text
5,11/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,20:18,image
6,11/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:19,image
7,11/12/2019,viewed,blob:https://web.whatsapp.com/485d1295-e5ff-4221-bbac-3e65ce139691,20:19,image
8,11/12/2019,received,"Que bom! Quero um combinado 2 trocando os sashimis por uramakis se possível, e um sonomo especial.
20:32",20:32,text
9,11/12/2019,viewed,"Perfeito, consigo sim
20:32",20:32,text
10,11/12/2019,received,"E tem um pedido que fizemos no final da semana passada, eu acho... E o cartão não passou
20:32",20:32,text
11,11/12/2019,received,"Foi meu marido que pediu, Hermes
20:33",20:33,text
12,11/12/2019,viewed,"Sim, voce lembra o valor, não era eu que tava aqui era minha folga
20:33",20:33,text
13,11/12/2019,received,"Sim, R$ 119
20:33",20:33,text
14,11/12/2019,viewed,"obrigadoo
20:33",20:33,text
15,11/12/2019,viewed,"entao mandar junto com o de hoje
20:33",20:33,text
16,11/12/2019,received,"Com o de hoje fica quanto?
20:33",20:33,text
17,11/12/2019,received,"Isso
20:33",20:33,text
18,11/12/2019,received,"Depois me passa o valor total e o tempo mais ou menos
20:35",20:35,text
19,11/12/2019,received,"Obrigada!!
20:35",20:35,text
20,11/12/2019,viewed,"179
20:35",20:35,text
21,11/12/2019,viewed,"+55 47 8830-0944
Talytha Roehe
Com o de hoje fica quanto?
60
20:35",20:35,text
22,11/12/2019,viewed,"qual o numero da casa mesmo?
20:36",20:36,text
23,11/12/2019,received,"1536
20:36",20:36,text
24,11/12/2019,received,"Troco para R$ 200
20:36",20:36,text
25,11/12/2019,received,"Se possível me avise quando estiver saindo. Obrigada
20:36",20:36,text
26,11/12/2019,viewed,"avisoo sim
20:37",20:37,text
27,11/12/2019,viewed,"Esqueci de avisar
21:02",21:02,text
28,11/12/2019,viewed,"o seu ja saiu
21:02",21:02,text
29,11/12/2019,received,"Ok, obrigada!
21:03",21:03,text
30,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,20:02,image
31,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:10,image
