,date,status,content,time,type
0,19/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,19/12/2019,received,"Boa noite
23:13",23:13,text
2,19/12/2019,received,"Alguma promoção hj??
23:13",23:13,text
3,19/12/2019,received,"Combo
23:14",23:14,text
4,19/12/2019,viewed,"boa noite
23:15",23:15,text
5,19/12/2019,viewed,"hoje estamos trabalhando so com o cardapio a la carte
23:16",23:16,text
6,19/12/2019,received,"Podes me mandar??
23:17",23:17,text
7,19/12/2019,viewed,blob:https://web.whatsapp.com/c5e98145-9d97-4c0c-be63-e826afa9dde5,23:17,image
8,19/12/2019,received,"Eu vou querer o combinado 2
23:18",23:18,text
9,19/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",23:19,image
10,19/12/2019,received,"Rua Pedro Jacinto Dias n200 apto 04 em cima da JP Nautica
23:20",23:20,text
11,19/12/2019,viewed,"show
23:21",23:21,text
12,19/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",23:21,image
13,19/12/2019,viewed,"show
23:21",23:21,text
14,19/12/2019,viewed,This message was deleted,23:22,deleted
15,19/12/2019,received,"Feshow
23:22",23:22,text
16,19/12/2019,received,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",23:22,image
17,19/12/2019,viewed,"qual a forma de pagamento
23:26",23:26,text
18,19/12/2019,viewed,"?
23:26",23:26,text
19,19/12/2019,received,"Dinheiro
23:28",23:28,text
20,19/12/2019,viewed,"precisa de troco?
23:28",23:28,text
21,19/12/2019,received,"Para 100
23:28",23:28,text
22,19/12/2019,viewed,"seu pedido esta ai
23:46",23:46,text
23,19/12/2019,viewed,"o boy ja chegou ai
23:46",23:46,text
24,19/12/2019,received,"Ok obrigados
23:46",23:46,text
