,date,status,content,time,type
0,16/12/2019,ENGINE,As mensagens e chamadas dessa conversa estão protegidas com criptografia de ponta a ponta.,ENGINE,text
1,16/12/2019,received,"Oi me manda O cardápio
18:57",18:57,text
2,16/12/2019,viewed,"Ola, boa noite
18:57",18:57,text
3,16/12/2019,viewed,blob:https://web.whatsapp.com/6ecae91e-9719-4f3c-9ee5-fa9d68f814e6,18:58,image
4,16/12/2019,received,"Oi queria um de 37 peças
19:10",19:10,text
5,16/12/2019,viewed,"ok
19:10",19:10,text
6,16/12/2019,received,"Troca o hot por hot de camarão
19:10",19:10,text
7,16/12/2019,viewed,"qual o endereço
19:10",19:10,text
8,16/12/2019,received,"Vcs ainda tens o cartão fidelidade
19:11",19:11,text
9,16/12/2019,received,"Da última vez não me deram
19:11",19:11,text
10,16/12/2019,viewed,"com o hot camarão tem um acrescimo de 5 reais
19:12",19:12,text
11,16/12/2019,viewed,"ok
19:12",19:12,text
12,16/12/2019,viewed,"temos sim
19:12",19:12,text
13,16/12/2019,viewed,"levo pra vc dai
19:12",19:12,text
14,16/12/2019,received,"Ok
19:12",19:12,text
15,16/12/2019,received,"Sem problema
19:12",19:12,text
16,16/12/2019,viewed,https://maps.googleapis.com/maps/api/staticmap?zoom=15&size=270x200&scale=1&language=pt-BR&client=gme-whatsappinc&markers=color%3Ared%7C-27.1558608%2C+-48.5700855&signature=p7qXMhEDQgQTHwheVYTlBWHCjG0=,19:13,image
17,16/12/2019,received,"Rua Leda Regina bertimes Serpa 116 casa 2
19:13",19:13,text
18,16/12/2019,viewed,"ok
19:14",19:14,text
19,16/12/2019,viewed,"ficou um total de 79,90
19:18",19:18,text
20,16/12/2019,received,"Ok
19:18",19:18,text
21,16/12/2019,viewed,"cartao ou troco?
19:22",19:22,text
22,16/12/2019,received,"Tenho trocado
19:22",19:22,text
23,19/12/2019,viewed,blob:https://web.whatsapp.com/148ec882-15a0-4f81-8e3c-2623346b2719,19:56,image
24,19/12/2019,viewed,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",20:16,image
